time	V(i_abs)	V(rd_out)	V(rd_src)	V(v_read_out)	V(w_drv)	V(w_mid)	V(w_out)	I(B_IWRITE_ABS)	I(C_DECOUP)	I(EREAD)	I(L_HM_STRIP)	I(RGND)	I(R_HM_STRIP)	I(R_SENSE)	I(S_MTJ)	I(VREAD)	I(VWRITE)	L_HM_STRIP:flux
9.894033513131945e-09	-7.507541e-14	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	3.784568e-11	3.753771e-11	0.000000e+00	-3.784576e-08	0.000000e+00	-7.507541e-14	3.784568e-08	-7.507541e-14	5.000000e-06	-5.000000e-06	-5.000000e-06	7.507541e-14	2.892104e-25
9.913564763131945e-09	-7.518092e-14	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	-3.784491e-11	-3.759046e-11	0.000000e+00	3.784498e-08	0.000000e+00	7.518092e-14	-3.784491e-08	7.518092e-14	5.000000e-06	-5.000000e-06	-5.000000e-06	-7.518092e-14	-2.356523e-25
9.933096013131945e-09	-7.526661e-14	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	3.784413e-11	3.763330e-11	0.000000e+00	-3.784421e-08	0.000000e+00	-7.526661e-14	3.784413e-08	-7.526661e-14	5.000000e-06	-5.000000e-06	-5.000000e-06	7.526661e-14	1.920126e-25
9.952627263131945e-09	-7.533614e-14	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	-3.784336e-11	-3.766807e-11	0.000000e+00	3.784344e-08	0.000000e+00	7.533614e-14	-3.784336e-08	7.533614e-14	5.000000e-06	-5.000000e-06	-5.000000e-06	-7.533614e-14	-1.564544e-25
9.972158513131945e-09	-7.539251e-14	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	3.784258e-11	3.769626e-11	0.000000e+00	-3.784266e-08	0.000000e+00	-7.539251e-14	3.784258e-08	-7.539251e-14	5.000000e-06	-5.000000e-06	-5.000000e-06	7.539251e-14	1.274812e-25
9.991689763131944e-09	-7.543815e-14	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	-3.784181e-11	-3.771907e-11	0.000000e+00	3.784188e-08	0.000000e+00	7.543815e-14	-3.784181e-08	7.543815e-14	5.000000e-06	-5.000000e-06	-5.000000e-06	-7.543815e-14	-1.038735e-25
1.000000000000000e-08	-7.549517e-14	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	3.783999e-11	3.775741e-11	0.000000e+00	-3.784006e-08	0.000000e+00	-7.549517e-14	3.783999e-08	-7.549517e-14	5.000000e-06	-5.000000e-06	-5.000000e-06	7.549517e-14	6.368947e-26
1.000029943531113e-08	2.394436e-05	5.000000e-02	1.000000e-01	5.000000e-02	1.197741e-02	2.389059e-08	5.230871e-06	0.000000e+00	5.377188e-08	0.000000e+00	2.394436e-05	2.389059e-05	2.394436e-05	5.000000e-06	-5.000000e-06	-5.000000e-06	-2.394436e-05	7.791104e-19
1.000053994966770e-08	4.317912e-05	5.000000e-02	1.000000e-01	5.000000e-02	2.159799e-02	4.321682e-08	8.426138e-06	0.000000e+00	-3.770113e-08	0.000000e+00	4.317912e-05	4.321682e-05	4.317912e-05	5.000000e-06	-5.000000e-06	-5.000000e-06	-4.317912e-05	2.411859e-18
1.000070985174818e-08	5.676762e-05	5.000000e-02	1.000000e-01	5.000000e-02	2.839407e-02	5.671403e-08	1.026002e-05	0.000000e+00	5.358935e-08	0.000000e+00	5.676762e-05	5.671403e-05	5.676762e-05	5.000000e-06	-5.000000e-06	-5.000000e-06	-5.676762e-05	3.988603e-18
1.000095397679086e-08	7.629331e-05	5.000000e-02	1.000000e-01	5.000000e-02	3.815907e-02	7.633083e-08	1.241479e-05	0.000000e+00	-3.751824e-08	0.000000e+00	7.629331e-05	7.633083e-05	7.629331e-05	5.000000e-06	-5.000000e-06	-5.000000e-06	-7.629331e-05	6.734871e-18
1.000117516755145e-08	9.398547e-05	5.000000e-02	1.000000e-01	5.000000e-02	4.700670e-02	9.393204e-08	1.396411e-05	0.000000e+00	5.343320e-08	0.000000e+00	9.398547e-05	9.393205e-05	9.398547e-05	5.000000e-06	-5.000000e-06	-5.000000e-06	-9.398547e-05	9.626188e-18
1.000146160613586e-08	1.168974e-04	5.000000e-02	1.000000e-01	5.000000e-02	5.846424e-02	1.169348e-07	1.553403e-05	0.000000e+00	-3.737199e-08	0.000000e+00	1.168974e-04	1.169348e-04	1.168974e-04	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.168974e-04	1.380727e-17
1.000172448486951e-08	1.379255e-04	5.000000e-02	1.000000e-01	5.000000e-02	6.897940e-02	1.378722e-07	1.663404e-05	0.000000e+00	5.330133e-08	0.000000e+00	1.379255e-04	1.378722e-04	1.379255e-04	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.379255e-04	1.798521e-17
1.000205480634248e-08	1.643492e-04	5.000000e-02	1.000000e-01	5.000000e-02	8.219226e-02	1.643864e-07	1.767700e-05	0.000000e+00	-3.724777e-08	0.000000e+00	1.643492e-04	1.643864e-04	1.643492e-04	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.643492e-04	2.357467e-17
1.000237421812474e-08	1.899006e-04	5.000000e-02	1.000000e-01	5.000000e-02	9.496872e-02	1.898474e-07	1.841633e-05	0.000000e+00	5.319022e-08	0.000000e+00	1.899006e-04	1.898474e-04	1.899006e-04	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.899006e-04	2.924867e-17
1.000277058181002e-08	2.216084e-04	5.000000e-02	1.000000e-01	5.000000e-02	1.108233e-01	2.216455e-07	1.907807e-05	0.000000e+00	-3.714531e-08	0.000000e+00	2.216084e-04	2.216455e-04	2.216084e-04	5.000000e-06	-5.000000e-06	-5.000000e-06	-2.216084e-04	3.654567e-17
1.000317132303204e-08	2.536667e-04	5.000000e-02	1.000000e-01	5.000000e-02	1.268529e-01	2.536136e-07	1.954549e-05	0.000000e+00	5.309980e-08	0.000000e+00	2.536667e-04	2.536137e-04	2.536667e-04	5.000000e-06	-5.000000e-06	-5.000000e-06	-2.536667e-04	4.412481e-17
1.000366759510858e-08	2.933677e-04	5.000000e-02	1.000000e-01	5.000000e-02	1.467038e-01	2.934048e-07	1.994446e-05	0.000000e+00	-3.706378e-08	0.000000e+00	2.933677e-04	2.934048e-04	2.933677e-04	5.000000e-06	-5.000000e-06	-5.000000e-06	-2.933677e-04	5.369087e-17
1.000419337986753e-08	3.354299e-04	5.000000e-02	1.000000e-01	5.000000e-02	1.677352e-01	3.353769e-07	2.022957e-05	0.000000e+00	5.302930e-08	0.000000e+00	3.354299e-04	3.353769e-04	3.354299e-04	5.000000e-06	-5.000000e-06	-5.000000e-06	-3.354299e-04	6.396330e-17
1.000485387962129e-08	3.882694e-04	5.000000e-02	1.000000e-01	5.000000e-02	1.941552e-01	3.883064e-07	2.047490e-05	0.000000e+00	-3.700218e-08	0.000000e+00	3.882694e-04	3.883064e-04	3.882694e-04	5.000000e-06	-5.000000e-06	-5.000000e-06	-3.882694e-04	7.698076e-17
1.000559426848711e-08	4.475001e-04	5.000000e-02	1.000000e-01	5.000000e-02	2.237707e-01	4.474471e-07	2.066942e-05	0.000000e+00	5.297778e-08	0.000000e+00	4.475001e-04	4.474471e-04	4.475001e-04	5.000000e-06	-5.000000e-06	-5.000000e-06	-4.475001e-04	9.165306e-17
1.000656085428295e-08	5.248266e-04	5.000000e-02	1.000000e-01	5.000000e-02	2.624342e-01	5.248636e-07	2.086607e-05	0.000000e+00	-3.695925e-08	0.000000e+00	5.248266e-04	5.248635e-04	5.248266e-04	5.000000e-06	-5.000000e-06	-5.000000e-06	-5.248266e-04	1.108654e-16
1.000773574358075e-08	6.188173e-04	5.000000e-02	1.000000e-01	5.000000e-02	3.094297e-01	6.187644e-07	2.107020e-05	0.000000e+00	5.294387e-08	0.000000e+00	6.188173e-04	6.187644e-04	6.188173e-04	5.000000e-06	-5.000000e-06	-5.000000e-06	-6.188173e-04	1.342529e-16
1.000940664614497e-08	7.524890e-04	5.000000e-02	1.000000e-01	5.000000e-02	3.762659e-01	7.525259e-07	2.134238e-05	0.000000e+00	-3.693318e-08	0.000000e+00	7.524890e-04	7.525259e-04	7.524890e-04	5.000000e-06	-5.000000e-06	-5.000000e-06	-7.524890e-04	1.675324e-16
1.001175528913039e-08	9.403797e-04	5.000000e-02	1.000000e-01	5.000000e-02	4.702116e-01	9.403267e-07	2.171788e-05	0.000000e+00	5.292546e-08	0.000000e+00	9.403797e-04	9.403268e-04	9.403797e-04	5.000000e-06	-5.000000e-06	-5.000000e-06	-9.403797e-04	2.143174e-16
1.001586984791140e-08	1.269543e-03	5.000000e-02	1.000000e-01	5.000000e-02	6.347939e-01	1.269580e-06	2.237493e-05	0.000000e+00	-3.692116e-08	0.000000e+00	1.269543e-03	1.269580e-03	1.269543e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.269543e-03	2.962804e-16
1.002000000000000e-08	1.599954e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.599901e-06	2.303436e-05	0.000000e+00	5.291675e-08	0.000000e+00	1.599954e-03	1.599901e-03	1.599954e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599954e-03	3.785540e-16
1.002019241848748e-08	1.599961e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.600014e-06	1.954068e-05	0.000000e+00	-5.279960e-08	0.000000e+00	1.599961e-03	1.600014e-03	1.599961e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599961e-03	3.820496e-16
1.002039386867537e-08	1.599967e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.599914e-06	1.653930e-05	0.000000e+00	5.270082e-08	0.000000e+00	1.599967e-03	1.599914e-03	1.599967e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599967e-03	3.850523e-16
1.002058377799038e-08	1.599972e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.600024e-06	1.421732e-05	0.000000e+00	-5.258505e-08	0.000000e+00	1.599972e-03	1.600024e-03	1.599972e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599972e-03	3.873756e-16
1.002080935246757e-08	1.599976e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.599924e-06	1.197557e-05	0.000000e+00	5.249586e-08	0.000000e+00	1.599976e-03	1.599924e-03	1.599976e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599976e-03	3.896184e-16
1.002103283064972e-08	1.599980e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.600032e-06	1.020479e-05	0.000000e+00	-5.239881e-08	0.000000e+00	1.599980e-03	1.600032e-03	1.599980e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599980e-03	3.913902e-16
1.002129114304590e-08	1.599983e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.599930e-06	8.595806e-06	0.000000e+00	5.232022e-08	0.000000e+00	1.599983e-03	1.599930e-03	1.599983e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599983e-03	3.929998e-16
1.002155223275502e-08	1.599985e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.600038e-06	7.344447e-06	0.000000e+00	-5.223821e-08	0.000000e+00	1.599985e-03	1.600038e-03	1.599985e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599985e-03	3.942519e-16
1.002185257341036e-08	1.599988e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.599935e-06	6.257164e-06	0.000000e+00	5.217014e-08	0.000000e+00	1.599988e-03	1.599935e-03	1.599988e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599988e-03	3.953396e-16
1.002216445748532e-08	1.599989e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.600041e-06	5.428177e-06	0.000000e+00	-5.210221e-08	0.000000e+00	1.599989e-03	1.600041e-03	1.599989e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599989e-03	3.961691e-16
1.002252401391944e-08	1.599991e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.599939e-06	4.745050e-06	0.000000e+00	5.204503e-08	0.000000e+00	1.599991e-03	1.599938e-03	1.599991e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599991e-03	3.968525e-16
1.002290764594738e-08	1.599991e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.600043e-06	4.244282e-06	0.000000e+00	-5.199028e-08	0.000000e+00	1.599991e-03	1.600043e-03	1.599991e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599991e-03	3.973536e-16
1.002335430660575e-08	1.599992e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.599940e-06	3.859481e-06	0.000000e+00	5.194408e-08	0.000000e+00	1.599992e-03	1.599940e-03	1.599992e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599992e-03	3.977385e-16
1.002384616895668e-08	1.599993e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.600045e-06	3.595958e-06	0.000000e+00	-5.190164e-08	0.000000e+00	1.599993e-03	1.600045e-03	1.599993e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599993e-03	3.980023e-16
1.002443096337311e-08	1.599993e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.599941e-06	3.413329e-06	0.000000e+00	5.186628e-08	0.000000e+00	1.599993e-03	1.599941e-03	1.599993e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599993e-03	3.981849e-16
1.002510219774145e-08	1.599993e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.600045e-06	3.302696e-06	0.000000e+00	-5.183531e-08	0.000000e+00	1.599993e-03	1.600045e-03	1.599993e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599993e-03	3.982957e-16
1.002593176256925e-08	1.599994e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.599942e-06	3.238503e-06	0.000000e+00	5.181036e-08	0.000000e+00	1.599994e-03	1.599942e-03	1.599994e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599994e-03	3.983598e-16
1.002694534259864e-08	1.599994e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.600045e-06	3.208305e-06	0.000000e+00	-5.178990e-08	0.000000e+00	1.599994e-03	1.600045e-03	1.599994e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599994e-03	3.983901e-16
1.002829324969613e-08	1.599994e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.599942e-06	3.196388e-06	0.000000e+00	5.177454e-08	0.000000e+00	1.599994e-03	1.599942e-03	1.599994e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599994e-03	3.984019e-16
1.003013471227718e-08	1.599994e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.600045e-06	3.193776e-06	0.000000e+00	-5.176329e-08	0.000000e+00	1.599994e-03	1.600045e-03	1.599994e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599994e-03	3.984047e-16
1.003300132894079e-08	1.599994e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.599942e-06	3.193541e-06	0.000000e+00	5.175607e-08	0.000000e+00	1.599994e-03	1.599942e-03	1.599994e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599994e-03	3.984048e-16
1.003805754875119e-08	1.599994e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.600045e-06	3.193673e-06	0.000000e+00	-5.175198e-08	0.000000e+00	1.599994e-03	1.600045e-03	1.599994e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599994e-03	3.984048e-16
1.004816998837198e-08	1.599994e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.599942e-06	3.193555e-06	0.000000e+00	5.174993e-08	0.000000e+00	1.599994e-03	1.599942e-03	1.599994e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599994e-03	3.984048e-16
1.006770123837198e-08	1.599994e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.600045e-06	3.193669e-06	0.000000e+00	-5.174887e-08	0.000000e+00	1.599994e-03	1.600045e-03	1.599994e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599994e-03	3.984048e-16
1.008723248837198e-08	1.599994e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.599942e-06	3.193557e-06	0.000000e+00	5.174781e-08	0.000000e+00	1.599994e-03	1.599942e-03	1.599994e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599994e-03	3.984048e-16
1.010676373837198e-08	1.599994e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.600045e-06	3.193668e-06	0.000000e+00	-5.174675e-08	0.000000e+00	1.599994e-03	1.600045e-03	1.599994e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599994e-03	3.984048e-16
1.012629498837198e-08	1.599994e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.599942e-06	3.193559e-06	0.000000e+00	5.174569e-08	0.000000e+00	1.599994e-03	1.599942e-03	1.599994e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599994e-03	3.984048e-16
1.014582623837198e-08	1.599994e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.600045e-06	3.193667e-06	0.000000e+00	-5.174463e-08	0.000000e+00	1.599994e-03	1.600045e-03	1.599994e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599994e-03	3.984048e-16
1.016535748837198e-08	1.599994e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.599942e-06	3.193559e-06	0.000000e+00	5.174357e-08	0.000000e+00	1.599994e-03	1.599942e-03	1.599994e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599994e-03	3.984048e-16
1.018488873837198e-08	1.599994e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.600045e-06	3.193666e-06	0.000000e+00	-5.174251e-08	0.000000e+00	1.599994e-03	1.600045e-03	1.599994e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599994e-03	3.984048e-16
1.020441998837198e-08	1.599994e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.599942e-06	3.193560e-06	0.000000e+00	5.174145e-08	0.000000e+00	1.599994e-03	1.599942e-03	1.599994e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599994e-03	3.984048e-16
1.022395123837198e-08	1.599994e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.600045e-06	3.193665e-06	0.000000e+00	-5.174039e-08	0.000000e+00	1.599994e-03	1.600045e-03	1.599994e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599994e-03	3.984048e-16
1.024348248837198e-08	1.599994e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.599942e-06	3.193560e-06	0.000000e+00	5.173933e-08	0.000000e+00	1.599994e-03	1.599942e-03	1.599994e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599994e-03	3.984048e-16
1.026301373837198e-08	1.599994e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.600045e-06	3.193665e-06	0.000000e+00	-5.173827e-08	0.000000e+00	1.599994e-03	1.600045e-03	1.599994e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599994e-03	3.984048e-16
1.028254498837198e-08	1.599994e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.599942e-06	3.193561e-06	0.000000e+00	5.173721e-08	0.000000e+00	1.599994e-03	1.599942e-03	1.599994e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599994e-03	3.984048e-16
1.030207623837198e-08	1.599994e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.600045e-06	3.193665e-06	0.000000e+00	-5.173615e-08	0.000000e+00	1.599994e-03	1.600045e-03	1.599994e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599994e-03	3.984048e-16
1.032160748837198e-08	1.599994e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.599942e-06	3.193561e-06	0.000000e+00	5.173510e-08	0.000000e+00	1.599994e-03	1.599942e-03	1.599994e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599994e-03	3.984048e-16
1.034113873837197e-08	1.599994e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.600045e-06	3.193665e-06	0.000000e+00	-5.173404e-08	0.000000e+00	1.599994e-03	1.600045e-03	1.599994e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599994e-03	3.984048e-16
1.036066998837197e-08	1.599994e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.599942e-06	3.193561e-06	0.000000e+00	5.173298e-08	0.000000e+00	1.599994e-03	1.599942e-03	1.599994e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599994e-03	3.984048e-16
1.038020123837197e-08	1.599994e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.600045e-06	3.193665e-06	0.000000e+00	-5.173192e-08	0.000000e+00	1.599994e-03	1.600045e-03	1.599994e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599994e-03	3.984048e-16
1.039973248837197e-08	1.599994e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.599942e-06	3.193561e-06	0.000000e+00	5.173086e-08	0.000000e+00	1.599994e-03	1.599942e-03	1.599994e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599994e-03	3.984048e-16
1.041926373837197e-08	1.599994e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.600045e-06	3.193664e-06	0.000000e+00	-5.172980e-08	0.000000e+00	1.599994e-03	1.600045e-03	1.599994e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599994e-03	3.984048e-16
1.043879498837197e-08	1.599994e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.599942e-06	3.193561e-06	0.000000e+00	5.172874e-08	0.000000e+00	1.599994e-03	1.599942e-03	1.599994e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599994e-03	3.984048e-16
1.045832623837197e-08	1.599994e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.600045e-06	3.193664e-06	0.000000e+00	-5.172768e-08	0.000000e+00	1.599994e-03	1.600045e-03	1.599994e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599994e-03	3.984048e-16
1.047785748837197e-08	1.599994e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.599942e-06	3.193561e-06	0.000000e+00	5.172662e-08	0.000000e+00	1.599994e-03	1.599942e-03	1.599994e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599994e-03	3.984048e-16
1.049738873837197e-08	1.599994e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.600045e-06	3.193664e-06	0.000000e+00	-5.172556e-08	0.000000e+00	1.599994e-03	1.600045e-03	1.599994e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599994e-03	3.984048e-16
1.051691998837197e-08	1.599994e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.599942e-06	3.193561e-06	0.000000e+00	5.172450e-08	0.000000e+00	1.599994e-03	1.599942e-03	1.599994e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599994e-03	3.984048e-16
1.052000000000000e-08	1.599994e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.600045e-06	3.193664e-06	0.000000e+00	-5.171778e-08	0.000000e+00	1.599994e-03	1.600045e-03	1.599994e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599994e-03	3.984048e-16
1.052025451604621e-08	1.579641e-03	5.000000e-02	1.000000e-01	5.000000e-02	7.898194e-01	1.579606e-06	-1.340689e-06	0.000000e+00	3.565625e-08	0.000000e+00	1.579641e-03	1.579606e-03	1.579641e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.579641e-03	3.978306e-16
1.052042300506147e-08	1.566167e-03	5.000000e-02	1.000000e-01	5.000000e-02	7.830798e-01	1.566219e-06	-3.760118e-06	0.000000e+00	-5.154699e-08	0.000000e+00	1.566167e-03	1.566219e-03	1.566167e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.566167e-03	3.968681e-16
1.052060751913322e-08	1.551410e-03	5.000000e-02	1.000000e-01	5.000000e-02	7.756993e-01	1.551375e-06	-5.985082e-06	0.000000e+00	3.545751e-08	0.000000e+00	1.551410e-03	1.551375e-03	1.551410e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.551410e-03	3.953891e-16
1.052082651487383e-08	1.533895e-03	5.000000e-02	1.000000e-01	5.000000e-02	7.669394e-01	1.533946e-06	-8.150332e-06	0.000000e+00	-5.137426e-08	0.000000e+00	1.533895e-03	1.533946e-03	1.533895e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.533895e-03	3.931580e-16
1.052106070909606e-08	1.515163e-03	5.000000e-02	1.000000e-01	5.000000e-02	7.575716e-01	1.515128e-06	-1.000246e-05	0.000000e+00	3.530340e-08	0.000000e+00	1.515163e-03	1.515128e-03	1.515163e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.515163e-03	3.903084e-16
1.052131486181141e-08	1.494834e-03	5.000000e-02	1.000000e-01	5.000000e-02	7.474055e-01	1.494886e-06	-1.158430e-05	0.000000e+00	-5.123281e-08	0.000000e+00	1.494834e-03	1.494885e-03	1.494834e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.494834e-03	3.867877e-16
1.052158429807589e-08	1.473282e-03	5.000000e-02	1.000000e-01	5.000000e-02	7.366281e-01	1.473247e-06	-1.288328e-05	0.000000e+00	3.517060e-08	0.000000e+00	1.473282e-03	1.473247e-03	1.473282e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.473282e-03	3.826770e-16
1.052188077157594e-08	1.449566e-03	5.000000e-02	1.000000e-01	5.000000e-02	7.247691e-01	1.449617e-06	-1.397086e-05	0.000000e+00	-5.111093e-08	0.000000e+00	1.449566e-03	1.449617e-03	1.449566e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.449566e-03	3.778120e-16
1.052220158881478e-08	1.423903e-03	5.000000e-02	1.000000e-01	5.000000e-02	7.119365e-01	1.423868e-06	-1.484759e-05	0.000000e+00	3.505831e-08	0.000000e+00	1.423903e-03	1.423868e-03	1.423903e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.423903e-03	3.722471e-16
1.052255889086107e-08	1.395320e-03	5.000000e-02	1.000000e-01	5.000000e-02	6.976444e-01	1.395371e-06	-1.555861e-05	0.000000e+00	-5.100933e-08	0.000000e+00	1.395320e-03	1.395371e-03	1.395320e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.395320e-03	3.657840e-16
1.052295272697856e-08	1.363814e-03	5.000000e-02	1.000000e-01	5.000000e-02	6.818909e-01	1.363779e-06	-1.611565e-05	0.000000e+00	3.496624e-08	0.000000e+00	1.363814e-03	1.363779e-03	1.363814e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.363814e-03	3.584330e-16
1.052339904969723e-08	1.328109e-03	5.000000e-02	1.000000e-01	5.000000e-02	6.640380e-01	1.328160e-06	-1.655389e-05	0.000000e+00	-5.092735e-08	0.000000e+00	1.328109e-03	1.328160e-03	1.328109e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.328109e-03	3.499093e-16
