time	V(in1)	V(in2)	V(in3)	V(in4)	V(out1)	V(out2)	V(out3)	V(out4)	I(L1)	I(L2)	I(L3)	I(L4)	I(R1)	I(R2)	I(R3)	I(R4)	I(R_in2)	I(R_in4)	I(Vsource)	I(Vsource2)	L1:flux	L2:flux	L3:flux	L4:flux
2.197656250000002e-08	1.000000e+00	-4.081824e-13	1.000000e+00	-4.065220e-18	1.000000e+00	4.081824e-13	1.000000e+00	4.065220e-18	2.000000e-02	8.163648e-15	2.000000e-02	8.130439e-20	2.000000e-02	8.163648e-15	2.000000e-02	8.130439e-20	-8.163648e-15	-8.130439e-20	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.202539062500002e-08	1.000000e+00	1.546463e-13	1.000000e+00	1.539819e-18	1.000000e+00	-1.546463e-13	1.000000e+00	-1.539819e-18	2.000000e-02	-3.092927e-15	2.000000e-02	-3.079637e-20	2.000000e-02	-3.092927e-15	2.000000e-02	-3.079637e-20	3.092927e-15	3.079637e-20	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.207421875000003e-08	1.000000e+00	-5.859153e-14	1.000000e+00	-5.832508e-19	1.000000e+00	5.859153e-14	1.000000e+00	5.832508e-19	2.000000e-02	1.171831e-15	2.000000e-02	1.166502e-20	2.000000e-02	1.171831e-15	2.000000e-02	1.166502e-20	-1.171831e-15	-1.166502e-20	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.212304687500003e-08	1.000000e+00	2.219800e-14	1.000000e+00	2.209191e-19	1.000000e+00	-2.219800e-14	1.000000e+00	-2.209191e-19	2.000000e-02	-4.439600e-16	2.000000e-02	-4.418382e-21	2.000000e-02	-4.439600e-16	2.000000e-02	-4.418382e-21	4.439600e-16	4.418382e-21	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.217187500000003e-08	1.000000e+00	-8.410282e-15	1.000000e+00	-8.367608e-20	1.000000e+00	8.410282e-15	1.000000e+00	8.367608e-20	2.000000e-02	1.682056e-16	2.000000e-02	1.673522e-21	2.000000e-02	1.682056e-16	2.000000e-02	1.673522e-21	-1.682056e-16	-1.673522e-21	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.222070312500003e-08	1.000000e+00	3.185323e-15	1.000000e+00	3.169673e-20	1.000000e+00	-3.185323e-15	1.000000e+00	-3.169673e-20	2.000000e-02	-6.370646e-17	2.000000e-02	-6.339346e-22	2.000000e-02	-6.370646e-17	2.000000e-02	-6.339346e-22	6.370646e-17	6.339346e-22	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.226953125000003e-08	1.000000e+00	-1.207278e-15	1.000000e+00	-1.200717e-20	1.000000e+00	1.207278e-15	1.000000e+00	1.200717e-20	2.000000e-02	2.414555e-17	2.000000e-02	2.401433e-22	2.000000e-02	2.414555e-17	2.000000e-02	2.401433e-22	-2.414555e-17	-2.401433e-22	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.231835937500003e-08	1.000000e+00	4.574380e-16	1.000000e+00	4.548307e-21	1.000000e+00	-4.574380e-16	1.000000e+00	-4.548307e-21	2.000000e-02	-9.148760e-18	2.000000e-02	-9.096614e-23	2.000000e-02	-9.148760e-18	2.000000e-02	-9.096614e-23	9.148760e-18	9.096614e-23	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.236718750000003e-08	1.000000e+00	-1.728099e-16	1.000000e+00	-1.719871e-21	1.000000e+00	1.728099e-16	1.000000e+00	1.719871e-21	2.000000e-02	3.456198e-18	2.000000e-02	3.439743e-23	2.000000e-02	3.456198e-18	2.000000e-02	3.439743e-23	-3.456198e-18	-3.439743e-23	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.241601562500003e-08	1.000000e+00	6.517744e-17	1.000000e+00	6.523650e-22	1.000000e+00	-6.517744e-17	1.000000e+00	-6.523650e-22	2.000000e-02	-1.303549e-18	2.000000e-02	-1.304730e-23	2.000000e-02	-1.303549e-18	2.000000e-02	-1.304730e-23	1.303549e-18	1.304730e-23	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.246484375000004e-08	1.000000e+00	-2.451629e-17	1.000000e+00	-2.554716e-22	1.000000e+00	2.451629e-17	1.000000e+00	2.554716e-22	2.000000e-02	4.903257e-19	2.000000e-02	5.109432e-24	2.000000e-02	4.903257e-19	2.000000e-02	5.109432e-24	-4.903257e-19	-5.109432e-24	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.251367187500004e-08	1.000000e+00	1.016529e-17	1.000000e+00	9.123987e-23	1.000000e+00	-1.016529e-17	1.000000e+00	-9.123987e-23	2.000000e-02	-2.033058e-19	2.000000e-02	-1.824797e-24	2.000000e-02	-2.033058e-19	2.000000e-02	-1.824797e-24	2.033058e-19	1.824797e-24	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.256250000000004e-08	1.000000e+00	-3.587749e-18	1.000000e+00	-3.649595e-23	1.000000e+00	3.587749e-18	1.000000e+00	3.649595e-23	2.000000e-02	7.175498e-20	2.000000e-02	7.299189e-25	2.000000e-02	7.175498e-20	2.000000e-02	7.299189e-25	-7.175498e-20	-7.299189e-25	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.261132812500004e-08	1.000000e+00	1.195916e-18	1.000000e+00	1.368598e-23	1.000000e+00	-1.195916e-18	1.000000e+00	-1.368598e-23	2.000000e-02	-2.391833e-20	2.000000e-02	-2.737196e-25	2.000000e-02	-2.391833e-20	2.000000e-02	-2.737196e-25	2.391833e-20	2.737196e-25	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.266015625000004e-08	1.000000e+00	0.000000e+00	1.000000e+00	-4.561993e-24	1.000000e+00	0.000000e+00	1.000000e+00	4.561993e-24	2.000000e-02	0.000000e+00	2.000000e-02	9.123986e-26	2.000000e-02	0.000000e+00	2.000000e-02	9.123986e-26	0.000000e+00	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.270898437500004e-08	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.275781250000004e-08	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.280664062500004e-08	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.285546875000004e-08	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.290429687500005e-08	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.295312500000005e-08	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.300195312500005e-08	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.305078125000005e-08	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.309960937500005e-08	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.314843750000005e-08	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.319726562500005e-08	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.324609375000005e-08	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.329492187500006e-08	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.334375000000006e-08	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.339257812500006e-08	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.344140625000006e-08	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.349023437500006e-08	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.353906250000006e-08	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.358789062500006e-08	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.363671875000006e-08	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.368554687500006e-08	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.373437500000007e-08	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.378320312500007e-08	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.383203125000007e-08	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.388085937500007e-08	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.392968750000007e-08	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.397851562500007e-08	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.402734375000007e-08	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.407617187500007e-08	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.412500000000008e-08	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.417382812500008e-08	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.422265625000008e-08	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.427148437500008e-08	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.432031250000008e-08	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.436914062500008e-08	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.441796875000008e-08	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.446679687500008e-08	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.451562500000008e-08	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.456445312500009e-08	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.461328125000009e-08	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.466210937500009e-08	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.471093750000009e-08	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.475976562500009e-08	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.480859375000009e-08	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.485742187500009e-08	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.490625000000009e-08	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.495507812500010e-08	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.500390625000010e-08	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.505273437500010e-08	1.000000e+00	5.979582e-19	1.000000e+00	4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	-4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	-9.123986e-26	1.195916e-20	9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
2.510156250000010e-08	1.000000e+00	5.979582e-19	1.000000e+00	-4.561993e-24	1.000000e+00	-5.979582e-19	1.000000e+00	4.561993e-24	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	2.000000e-02	-1.195916e-20	2.000000e-02	9.123986e-26	1.195916e-20	-9.123986e-26	-2.000000e-02	-2.000000e-02	2.000000e-11	2.000000e-13	2.000000e-11	2.000000e-18
