t,delta_k,psi_damp,eta_eff,L_contract,V_t
997,0.10067577816225047,0.5704748794259987,0.028523743971299937,0.7168986332756624,0.00038040982997952197
998,0.09968349033247047,0.5582775549654159,0.027913877748270796,0.7170474764501295,0.00017292160305765428
999,0.1006758370604166,0.5704756010264241,0.02852378005132121,0.7168986244409374,0.00015184453997967829
1000,0.10306033044969826,0.5994121958152172,0.029970609790760862,0.7165409504325453,0.00014811394223767217
1001,0.09560744362623168,0.5075924616857393,0.02537962308428697,0.7176588834560652,3.069186753794625e-05
1002,0.10057561058851265,0.569247229160672,0.028462361458033603,0.716913658411723,0.0
1003,0.10417283126952179,0.6126918678047295,0.030634593390236477,0.7163740753095718,0.0004212951094606896
1004,0.09865748124684902,0.5455915268576598,0.02727957634288299,0.7172013778129727,0.0005208101282791029
1005,0.0992141307954922,0.552482604878614,0.027624130243930702,0.7171178803806761,0.00033027239576416303
1006,0.10297381648556068,0.5983730759780079,0.029918653798900397,0.7165539275271658,5.336402001418115e-05
1007,0.09853826626491242,0.5441133321840298,0.02720566660920149,0.7172192600602632,0.00030019693689229207
1008,0.09614917971398997,0.5143607955864502,0.02571803977932251,0.7175776230429015,0.00022307721715839106
1009,0.10400457045618236,0.6106935659206902,0.030534678296034512,0.7163993144315726,3.2946800013128775e-05
1010,0.09347461599815132,0.0,0.0,0.7179788076002773,2.3655104187671e-05
1011,0.10409503383068458,0.6117683954349072,0.030588419771745364,0.7163857449253973,0.00014305622007652332
1012,0.1018836331461081,0.585205938527432,0.0292602969263716,0.7167174550280837,0.0002832108026409475
1013,0.09687062497237639,0.5233657807996016,0.026168289039980083,0.7174694062541435,3.0163834455422853e-05
1014,0.09805115526832008,0.5380656415726354,0.02690328207863177,0.717292326709752,0.0
1015,0.09348642112296773,0.0,0.0,0.7179770368315548,0.0
1016,0.09974108969092912,0.5589876461169431,0.027949382305847155,0.7170388365463606,5.0416851182128056e-05
1017,0.10252490050086188,0.5929671303501707,0.029648356517508537,0.7166212649248707,0.00015714354912154733
1018,0.0990758526988475,0.5507725587997855,0.027538627939989277,0.7171386220951729,0.0002697383820603468
1019,0.09448022558617514,0.0,0.0,0.7178279661620737,0.00019362575419022712
1020,0.09948147793705035,0.5557852586143168,0.027789262930715843,0.7170777783094424,2.1421325500869826e-05
1021,0.10131499615518404,0.5782880999583294,0.028914404997916473,0.7168027505767224,9.602260899195094e-05
1022,0.1000357489560839,0.5626164037048124,0.02813082018524062,0.7169946376565874,0.0
1023,0.09729115198552382,0.5286081202390795,0.02643040601195398,0.7174063272021713,0.00012521766769073747
1024,0.09428010855049561,0.0,0.0,0.7178579837174256,8.988850245427143e-05
1025,0.10215838392994424,0.5885366370474632,0.02942683185237316,0.7166762424105083,8.49833499669455e-05
1026,0.09985441271528028,0.5603839978653796,0.02801919989326898,0.7170218380927079,0.0003260996713488915
1027,0.09779754631578981,0.5349124237733581,0.02674562118866791,0.7173303680526315,0.0001753671003441028
1028,0.1021595940656784,0.588551289368909,0.029427564468445452,0.7166760608901482,0.00016027285655298928
1029,0.10220173977257732,0.5890614913896172,0.02945307456948086,0.7166697390341134,0.00023968107221470259
1030,0.09609387039050572,0.5136699723764783,0.025683498618823915,0.7175859194414241,0.00025331901339869465
1031,0.10198760339945945,0.5864672636850808,0.029323363184254044,0.716701859490081,7.895743523816373e-05
1032,0.10569646048482144,0.6306073015641046,0.03153036507820523,0.7161455309272767,0.0001751197642577071
1033,0.10423780013882146,0.6134624424383408,0.030673122121917043,0.7163643299791768,0.00018150982889856497
1034,0.09934854566486208,0.554143686817163,0.02770718434085815,0.7170977181502707,0.00021602165347428128
1035,0.09601352387483297,0.5126663378742541,0.025633316893712704,0.717597971418775,0.00013701638063683274
1036,0.09919700973362265,0.5522709400415424,0.027613547002077122,0.7171204485399566,0.00010381632795140165
1037,0.10638505853594679,0.638590774041979,0.03192953870209895,0.7160422412196079,0.0
1038,0.1047126325757721,0.6190768171494525,0.030953840857472627,0.7162931051136342,0.0
1039,0.09451245509000433,0.0,0.0,0.7178231317364994,0.0
1040,0.10676038031564601,0.6429104869516011,0.03214552434758006,0.715985942952653,6.817967340540833e-05
1041,0.09788178831939785,0.5359601591616273,0.026798007958081366,0.7173177317520903,0.00020214052767217038
1042,0.10114088373723028,0.5761636171995658,0.02880818085997829,0.7168288674394154,0.0002369399777300278
1043,0.09806550780645873,0.5382440035829978,0.026912200179149894,0.7172901738290312,9.985808201952663e-05
1044,0.09846097572559352,0.543154558502434,0.0271577279251217,0.7172308536411609,6.565926815458517e-05
1045,0.10077048649685497,0.5716348248996527,0.028581741244982636,0.7168844270254717,0.00023037122937035178
1046,0.10031343584286356,0.5660300292553114,0.028301501462765572,0.7169529846235705,4.381920783672527e-05
1047,0.09615832758919493,0.5144750489446072,0.02572375244723036,0.7175762508616207,0.0
1048,0.09997376909262871,0.5618536585888977,0.028092682929444886,0.7170039346361057,0.0
1049,0.09784787394361999,0.5355383966371026,0.02677691983185513,0.717322818908457,0.0001295372219152861
1050,0.09913535599823226,0.5515085687827922,0.027575428439139613,0.7171296966002652,0.0003653478447757729
1051,0.09939863711468204,0.5547624034628168,0.02773812017314084,0.7170902044327977,0.00014420642376004558
1052,0.09666133203281563,0.5207547177154067,0.02603773588577034,0.7175008001950777,0.0
1053,0.09930141376435994,0.5535613724799344,0.027678068623996722,0.7171047879353459,0.0001271369381028363
1054,0.10347242933666502,0.6043495094833626,0.030217475474168132,0.7164791355995003,8.35688667800747e-05
1055,0.10134038626113849,0.5785976646426979,0.028929883232134898,0.7167989420608292,0.0
1056,0.09769003863627292,0.5335748819203645,0.026678744096018225,0.717346494204559,0.00018008021629930174
1057,0.0996313560567927,0.5576346323279692,0.02788173161639846,0.717055296591481,0.000428973865583201
1058,0.09955072457875186,0.5566399009497262,0.02783199504748631,0.7170673913131872,0.00021203628444871423
1059,0.09938467468144772,0.5545899600733347,0.02772949800366674,0.7170922987977828,0.0002866714434407166
1060,0.09619425286007875,0.5149237266781563,0.02574618633390782,0.7175708620709882,0.00029249111663099444
1061,0.09919819928437631,0.552285646872664,0.027614282343633202,0.7171202701073435,0.00019870498882346784
1062,0.10088310162730636,0.5730130599681901,0.028650652998409507,0.716867534755904,5.169474299266628e-06
1063,0.0969813363816038,0.5247464691085736,0.02623732345542868,0.7174527995427594,0.0001523561517838654
1064,0.09351936913061847,0.0,0.0,0.7179720946304072,0.0001093874654260901
1065,0.1028764773002642,0.5972028770468149,0.029860143852340745,0.7165685284049603,4.67921938787768e-05
1066,0.1012172058969636,0.5770952354443464,0.02885476177221732,0.7168174191154554,0.0
1067,0.10339307257708075,0.6034003633215517,0.030170018166077586,0.7164910391134378,0.0
1068,0.10577568712477997,0.6315295827289648,0.03157647913644824,0.716133646931283,5.2432318216702346e-05
1069,0.105073941089315,0.6233277585655859,0.031166387928279294,0.7162389088366027,0.0
1070,0.10010166195090385,0.5634272264537038,0.02817136132268519,0.7169847507073644,0.00021610378100867547
1071,0.10200304760503451,0.5866545302436413,0.029332726512182068,0.7166995428592448,5.920608449046736e-05
1072,0.09926676272986308,0.5531331652992492,0.02765665826496246,0.7171099855905205,0.0
1073,0.10061175266011646,0.5696902841079388,0.028484514205396938,0.7169082371009825,7.407353125912752e-05
1074,0.10101930666088409,0.5746784835225427,0.028733924176127135,0.7168471040008674,0.00013164718370724002
1075,0.10192261009415725,0.5856789229542829,0.029283946147714148,0.7167116084858763,0.0
1076,0.09896382696636406,0.5493862858157307,0.027469314290786535,0.7171554259550453,0.00011764351942874428
1077,0.10172574151655651,0.5832883282795271,0.02916441641397636,0.7167411387725166,0.0
1078,0.09762276300668601,0.5327376346814986,0.02663688173407493,0.7173565855489971,0.0001582150941369515
1079,0.09542586274797694,0.5053230832284237,0.025266154161421184,0.7176861205878035,0.00024040435739829385
1080,0.09940376798887873,0.5548257691454307,0.027741288457271536,0.7170894348016682,0.00022640501987919827
1081,0.10275560017860909,0.5957481676069093,0.029787408380345465,0.7165866599732086,0.0002505301814302961
1082,0.09766356923345126,0.5332454917083566,0.02666227458541783,0.7173504646149823,6.992711556518464e-05
1083,0.09668237962077576,0.5210173534830532,0.026050867674152663,0.7174976430568836,2.602545330210492e-05
1084,0.10452846905073246,0.6169029702527803,0.030845148512639017,0.7163207296423901,0.0002658434075160329
1085,0.09838892979962163,0.5422605550305224,0.02711302775152612,0.7172416605300568,0.00023122213651831548
1086,0.09938725546591798,0.5546218351095219,0.027731091755476098,0.7170919116801123,0.00015519986294456207
1087,0.10274583034561295,0.5956305175446117,0.029781525877230586,0.7165881254481581,0.0003383889152663485
1088,0.10061505592406012,0.5697307722871167,0.028486538614355836,0.7169077416113909,0.00026329863773566796
1089,0.10442338027534807,0.6156604089241655,0.030783020446208276,0.7163364929586977,9.064382923227449e-07
1090,0.09947161534094953,0.5556635074337516,0.02778317537168758,0.7170792576988575,0.0
1091,0.09875515083591752,0.5468019740765765,0.027340098703828825,0.7171867273746123,0.0001391866566087123
1092,0.1025549464833669,0.5933296702273013,0.02966648351136507,0.7166167580274949,0.00030501618266634144
1093,0.10356018704290366,0.6053982200578505,0.030269911002892527,0.7164659719435644,0.00020129808072262315
1094,0.09916733156152983,0.5519039889060686,0.027595199445303434,0.7171249002657705,6.913407202294645e-05
1095,0.09515639727006285,0.501954955913623,0.025097747795681153,0.7177265404094906,0.00024988953454909096
1096,0.09726174927492047,0.5282417742098067,0.026412088710490333,0.717410737608762,0.00015701823045877284
1097,0.09562974674101171,0.5078711839480445,0.02539355919740223,0.7176555379888482,0.00015535109781515644
1098,0.09864822579907208,0.5454767932546087,0.027273839662730438,0.7172027661301391,0.0
1099,0.09980837843011015,0.5598168833028739,0.027990844165143698,0.7170287432354835,7.844106388927755e-05
1100,0.09789459001407903,0.5361193489608256,0.02680596744804128,0.7173158114978881,4.087861604054761e-05
1101,0.10401681278491737,0.6108390848625407,0.030541954243127035,0.7163974780822624,0.0
1102,0.09915310700149954,0.5517280914851024,0.02758640457425512,0.7171270339497751,0.00014378192328714986
1103,0.10322093008991809,0.6013387844289191,0.030066939221445956,0.7165168604865123,0.0001549892489666438
1104,0.09800604772887743,0.537505017461937,0.02687525087309685,0.7172990928406684,0.0
1105,0.09904318477475359,0.550368386974674,0.027518419348733704,0.717143522283787,0.0
1106,0.10364431346666747,0.6064026264648332,0.030320131323241663,0.7164533529799999,0.0
1107,0.0962507310357977,0.5156290447473035,0.02578145223736518,0.7175623903446303,2.030633761678537e-05
1108,0.0947806631275933,0.0,0.0,0.717782900530861,1.4575541913735135e-05
1109,0.09660352745221291,0.5200333626790644,0.026001668133953222,0.717509470882168,0.0
1110,0.10116736531179933,0.5764869233863325,0.028824346169316624,0.7168248952032301,0.00016651436179198665
1111,0.09706054887558081,0.5257341017549249,0.026286705087746245,0.7174409176686628,9.47220651183034e-05
1112,0.09955788323619454,0.5567282340993053,0.027836411704965265,0.7170663175145708,0.00016906310270373823
1113,0.1028384470643796,0.5967453809187087,0.029837269045935436,0.7165742329403431,0.00014558562297559559
1114,0.10078722290516792,0.5718397235246143,0.028591986176230717,0.7168819165642247,0.0001454276025717543
1115,0.0981678963264345,0.5395161205479615,0.026975806027398075,0.7172748155510348,0.00012926588460643397
1116,0.10500194811024526,0.6224822215857657,0.031124111079288287,0.7162497077834632,0.00046807653521988967
1117,0.10343220843544138,0.6038685453570326,0.03019342726785163,0.7164851687346838,0.0005978365734461361
1118,0.10370988611331829,0.6071848918519831,0.030359244592599158,0.7164435170830022,0.00041792914944239166
1119,0.10076439083838101,0.5715601915480755,0.028578009577403776,0.7168853413742429,0.00035123756592983025
1120,0.10093687750566986,0.573670795216691,0.02868353976083455,0.7168594683741495,0.0004920714823120299
1121,0.09847156483199435,0.5432859333145985,0.027164296665729927,0.7172292652752008,0.0002679405630776412
1122,0.10242004385907788,0.5917011213680399,0.029585056068401994,0.7166369934211383,0.00011764371792618425
1123,0.10218140404247772,0.5888153375927017,0.029440766879635084,0.7166727893936283,7.5125514352185785e-06
1124,0.10078634437776042,0.5718289685997034,0.028591448429985174,0.7168820483433359,0.0
1125,0.09707232686304984,0.5258809343737532,0.02629404671868766,0.7174391509705424,0.00011864798036557555
1126,0.10125363152405745,0.5775396681513784,0.028876983407568918,0.7168119552713914,0.0
1127,0.09651522486044356,0.5189312565398628,0.025946562826993144,0.7175227162709334,0.0002074401766279521
1128,0.10044788753957877,0.5676806263273297,0.02838403131636649,0.7169328168690632,0.0
1129,0.09684282893486988,0.523019077903646,0.0261509538951823,0.7174735756597694,0.0
1130,0.09526894684836128,0.5033617849450858,0.02516808924725429,0.7177096579727458,0.0003191133090246285
1131,0.10136549058127217,0.5789036841997288,0.028945184209986444,0.7167951764128091,0.0
1132,0.09732540136418864,0.5290348149375155,0.026451740746875774,0.7174011897953717,0.0
1133,0.09538916496325908,0.5048644085601226,0.02524322042800613,0.7176916252555111,0.0
1134,0.09984926149412827,0.5603205457406203,0.028016027287031016,0.7170226107758807,0.0
1135,0.10362074911841582,0.6061213760958776,0.03030606880479388,0.7164568876322376,0.00022570978935616752
1136,0.10098779592549016,0.5742933406674252,0.028714667033371263,0.7168518306111764,0.00024129141959898322
1137,0.10119983721115558,0.5768832743852856,0.028844163719264283,0.7168200244183266,0.00028215241596755264
1138,0.09685459830831358,0.5231658812622844,0.02615829406311422,0.717471810253753,0.00019268378877381818
1139,0.10093355449334872,0.5736301588289013,0.02868150794144507,0.7168599668259976,0.0
1140,0.0961519644040148,0.5143955754274893,0.025719778771374463,0.7175772053393977,0.0
1141,0.09550348998564569,0.5062932924567344,0.02531466462283672,0.7176744765021531,1.6066221707498387e-05
1142,0.10427025696841312,0.6138471898633576,0.030692359493167884,0.7163594614547381,0.0
1143,0.10133018104411048,0.5784732466265304,0.028923662331326525,0.7168004728433834,0.0001483360211532345
1144,0.10315605053714097,0.600560849150449,0.030028042457522455,0.7165265924194288,7.225536573226059e-05
1145,0.10700695668272515,0.6457358811620584,0.03228679405810292,0.7159489564975912,0.0
1146,0.09693816526725897,0.5242081235047259,0.026210406175236296,0.7174592752099112,0.0
1147,0.09814199319011858,0.5391943373384369,0.02695971686692185,0.7172787010214822,0.00021958111633483122
1148,0.09587210062776068,0.510899530872193,0.02554497654360965,0.7176191849058359,0.00022585995945073584
1149,0.10552435498672352,0.6286005308671497,0.03143002654335749,0.7161713467519915,8.472887451077218e-05
1150,0.1011602155375299,0.576399640220441,0.028819982011022052,0.7168259676693705,0.0
1151,0.10130240691511513,0.5781345848867685,0.028906729244338427,0.7168046389627327,0.0
1152,0.09993387733431924,0.5613625822316917,0.028068129111584586,0.7170099183998521,0.0
1153,0.09914130266293489,0.5515821121001856,0.027579105605009282,0.7171288046005597,0.0
1154,0.09414199309835337,0.0,0.0,0.717878701035247,0.0
1155,0.09770365748011056,0.5337443459798654,0.026687217298993274,0.7173444513779834,0.0
1156,0.10029130071372165,0.5657581457189241,0.02828790728594621,0.7169563048929417,0.0
1157,0.09958486654277576,0.5570611581615859,0.027853057908079293,0.7170622700185836,7.831234278171444e-05
1158,0.1037007816122903,0.607076310191956,0.0303538155095978,0.7164448827581564,0.0
1159,0.10315655474293418,0.6005668967688718,0.03002834483844359,0.7165265167885598,3.544625633863703e-05
1160,0.09802652750895527,0.5377595645449575,0.02688797822724788,0.7172960208736567,0.0
1161,0.09935143557166429,0.5541793867791303,0.027708969338956516,0.7170972846642504,6.010729201863159e-05
1162,0.1022242329659013,0.5893337082677845,0.02946668541338923,0.7166663650551148,0.0001328835730870206
1163,0.09890882841446783,0.5487054189662212,0.02743527094831106,0.7171636757378298,0.00020347150985916172
1164,0.10360712185914822,0.6059586969353996,0.030297934846769983,0.7164589317211277,0.0
1165,0.1007551248921988,0.5714467359424887,0.02857233679712444,0.7168867312661702,0.0
1166,0.10331893502337011,0.6025129373563285,0.030125646867816425,0.7165021597464944,0.0
1167,0.10276308601974336,0.595838305988046,0.0297919152994023,0.7165855370970384,0.0
1168,0.09917060965922322,0.5519445232186034,0.027597226160930174,0.7171244085511165,0.0
1169,0.09470610025185573,0.0,0.0,0.7177940849622216,0.0
1170,0.10208741260821334,0.5876770426351898,0.029383852131759494,0.716686888108768,0.0
1171,0.10582831648030841,0.6321417129773956,0.031607085648869784,0.7161257525279537,0.0
1172,0.10282558648033117,0.5965906325368403,0.029829531626842015,0.7165761620279503,0.0
1173,0.10130138011449581,0.5781220632603747,0.02890610316301874,0.7168047929828256,0.00014042390632778635
1174,0.1027079030941396,0.5951736867989886,0.029758684339949434,0.716593814535879,0.0
1175,0.10427434419570325,0.6138956303123319,0.030694781515616595,0.7163588483706445,0.0
1176,0.09465215039813553,0.0,0.0,0.7178021774402796,0.0
1177,0.10142697332155891,0.5796528971979059,0.028982644859895296,0.7167859540017661,0.0
1178,0.10168236979453618,0.5827611301033185,0.02913805650516593,0.7167476445308195,8.344034791011767e-05
1179,0.10242640984006475,0.5917780172781051,0.029588900863905254,0.7166360385239903,6.158663497604249e-05
1180,0.10102846279518636,0.5747903782426383,0.028739518912131917,0.716845730580722,0.00022233532754334617
1181,0.09564772863190861,0.5080959002749291,0.025404795013746456,0.7176528407052137,0.00014962837087809788
1182,0.09850227260375909,0.5436668782543004,0.02718334391271502,0.7172246591094361,0.00017447510361863093
1183,0.10147180174876613,0.5801989339361641,0.029009946696808203,0.716779229737685,0.0
1184,0.0999791903325579,0.5619203859195041,0.028096019295975206,0.7170031214501162,0.0
1185,0.0983292753179617,0.5415201082337782,0.02707600541168891,0.7172506087023057,0.00010877059591871905
1186,0.10099231029221359,0.5743485234733908,0.02871742617366954,0.7168511534561679,0.0
1187,0.10081992736241932,0.5722400428272717,0.028612002141363585,0.716877010895637,0.0
1188,0.10214781542272415,0.5884086669100598,0.02942043334550299,0.7166778276865914,0.0
1189,0.10175189176081632,0.5836061015407049,0.029180305077035246,0.7167372162358775,0.00020056382458303375
1190,0.10083510991044937,0.5724258528786978,0.028621292643934895,0.7168747335134326,0.000231954388061843
1191,0.09808386282502038,0.5384720909874863,0.026923604549374314,0.717287420576247,0.0003268559560409588
1192,0.09416996077358976,0.0,0.0,0.7178745058839615,0.00023464155793813312
1193,0.10339424261143915,0.6034143631873183,0.03017071815936592,0.7164908636082841,0.00025906590048834784
1194,0.10682790351442276,0.6436851997208307,0.03218425998604154,0.7159758144728365,0.00022739634418201163
1195,0.10324399828196207,0.6016152594863042,0.030080762974315212,0.7165134002577057,0.00010884413627034854
1196,0.10463350544937586,0.618143387856092,0.030907169392804603,0.7163049741825936,0.000217982902158782
1197,0.09741313895449087,0.5301276956316885,0.026506384781584427,0.7173880291568263,0.00018442325210117494
1198,0.0978090922107728,0.5350560409106035,0.02675280204553018,0.717328636168384,0.00018800708952221336
1199,0.10105232129460225,0.5750819106945151,0.028754095534725757,0.7168421518058097,0.0003475746760802415
1200,0.10067663342314584,0.570485357764027,0.02852426788820135,0.7168985049865281,0.0003150476667215836
1201,0.10547672643135789,0.6280443881499392,0.03140221940749696,0.7161784910352963,0.00021852590933474906
1202,0.08475761456198933,0.0,0.0,0.7192863578157016,0.00015718270541375588
1203,0.09373960405705954,0.0,0.0,0.7179390593914411,0.00011284760367735387
1204,0.1180135171780062,0.7596343436845954,0.03798171718422977,0.7142979724232991,4.855868714584921e-05
1205,0.12224045262832184,0.7960882316711682,0.03980441158355841,0.7136639321057517,0.0002053057025141921
1206,0.10431539873273124,0.6143820697132457,0.030719103485662286,0.7163526901900903,3.599775120852197e-05
1207,0.0919957233929311,0.0,0.0,0.7182006414910603,2.5853608010196072e-05
1208,0.10259950346917768,0.593867115060348,0.0296933557530174,0.7166100744796233,9.470228334233216e-05
1209,0.0984167075906233,0.5426052766355525,0.027130263831777624,0.7172374938614064,0.00012132892482125196
1210,0.0920110898018221,0.0,0.0,0.7181983365297266,8.713823197956341e-05
1211,0.0950676076422752,0.5008450947237,0.025042254736185002,0.7177398588536587,0.00019941953722398754
1212,0.09574364059212978,0.5092944366271656,0.02546472183135828,0.7176384539111805,0.00015412987751957304
1213,0.09275922340298255,0.0,0.0,0.7180861164895526,0.0001106785251830406
1214,0.11081655719625114,0.6880090604910365,0.03440045302455182,0.7153775164205624,0.00018533801049418216
1215,0.0835840833276127,0.0,0.0,0.7194623875008581,0.00013334372752480338
1216,0.1213787378921428,0.7890047791125142,0.039450238955625716,0.7137931893161785,0.00021779567245124005
1217,0.13459702065865753,0.8786652812370579,0.0439332640618529,0.7118104469012013,0.0
1218,0.11462172419372751,0.7273236909093627,0.03636618454546813,0.7148067413709408,0.00011959412265859444
1219,0.12835983632448725,0.841307894435015,0.04206539472175075,0.7127460245513269,0.0004848364043560546
1220,0.10207564067569498,0.5875344108196503,0.029376720540982518,0.7166886538986458,0.0003561375335068257
1221,0.10783593385291253,0.6551594924298157,0.03275797462149079,0.7158246099220631,0.00014862261974294295
1222,0.11926795142415107,0.770899557972524,0.0385449778986262,0.7141098072863773,0.0003808067303098601
1223,0.09602413383415946,0.5127988763611062,0.025639943818055313,0.717596379924876,0.0001945332929308254
1224,0.10015834888568913,0.5641242847444493,0.028206214237222468,0.7169762476671466,8.778125366552238e-05
1225,0.11406531725385059,0.7217714948615105,0.03608857474307552,0.7148902024119224,0.00023502485881086977
1226,0.09588616065879593,0.5110751963904568,0.025553759819522844,0.7176170759011806,0.0001530312751379221
1227,0.11091499324054696,0.6890645592699763,0.03445322796349882,0.7153627510139179,0.00032833921651649703
1228,0.10716597103871431,0.6475525811483457,0.032377629057417284,0.7159251043441929,0.00032798825316083396
1229,0.11353641337642367,0.7164298231985031,0.03582149115992516,0.7149695379935365,0.0005346503321850399
1230,0.12972871787378676,0.850233791678342,0.0425116895839171,0.7125406923189319,0.0003471797158626296
1231,0.10316551146774774,0.6006743217073828,0.03003371608536914,0.7165251732798378,0.000275582953137512
1232,0.12509520875783658,0.8182834055219123,0.04091417027609562,0.7132357186863245,5.3823360894215e-05
1233,0.1110664292150347,0.6906845251036229,0.03453422625518115,0.7153400356177447,0.0
1234,0.12874511469310412,0.8438629212732588,0.042193146063662944,0.7126882327960343,0.0003457328157019066
1235,0.12053412439903466,0.7818885805994654,0.039094429029973274,0.7139198813401447,0.00042335862438544003
1236,0.11515970786504626,0.7326257024174502,0.03663128512087251,0.7147260438202431,0.0002495630947859394
1237,0.11374899995100468,0.7185842811403779,0.0359292140570189,0.7149376500073493,0.00017000346910649996
1238,0.11324185046330582,0.7134281667941359,0.0356714083397068,0.7150137224305041,2.610073821203913e-05
1239,0.12106440476932633,0.7863764450429048,0.039318822252145245,0.713840339284601,0.0
1240,0.1117116760734914,0.6975342996145563,0.034876714980727815,0.7152432485889763,0.0
1241,0.12106279787127883,0.786362947710172,0.0393181473855086,0.7138405803193082,0.0
1242,0.1213782209336616,0.7890004760152209,0.03945002380076105,0.7137932668599507,0.00027097352052743033
1243,0.11031870009943258,0.68264089840534,0.034132044920267,0.715452194985085,0.00015586036292299324
1244,0.1132087799930099,0.7130899872586628,0.03565449936293314,0.7150186830010485,0.0
1245,0.1241272015917201,0.8109753270583993,0.040548766352919964,0.713380919761242,0.0
1246,0.11877215334681311,0.7664919541624893,0.038324597708124464,0.714184176997978,0.00030862186321401147
1247,0.11228920382390044,0.7035916730146984,0.03517958365073492,0.715156619426415,0.0005144750034706161
1248,0.11758769693085203,0.7557253568375653,0.03778626784187827,0.7143618454603722,0.0002093875598528414
1249,0.12951056650096832,0.8488395498839869,0.04244197749419935,0.7125734150248547,0.00015325846057660024
1250,0.11093858991995158,0.6893172877122674,0.03446586438561337,0.7153592115120072,3.704397274387452e-05
1251,0.10923961617028005,0.6708386982551674,0.03354193491275837,0.715614057574458,0.0001301485272759775
1252,0.12118355605820132,0.7873755400293517,0.03936877700146759,0.7138224665912698,0.0
1253,0.12000068118872523,0.7773057569704658,0.03886528784852329,0.7139998978216912,0.00013050192487813568
1254,0.12464912460101729,0.8149432931214801,0.040747164656074,0.7133026313098474,0.0001011170338648175
1255,0.12482668444066611,0.8162784475564283,0.040813922377821416,0.7132759973339,0.0004307485618452985
1256,0.11419174711925416,0.7230391793072652,0.036151958965363266,0.7148712379321118,0.00019682853856721873
1257,0.12167729351768565,0.7914791789706485,0.039573958948532426,0.7137484059723471,0.00013926783544292713
1258,0.10342779975192651,0.6038158137985772,0.03019079068992886,0.716485830037211,9.860446967231559e-05
1259,0.12457550229363902,0.8143874977248305,0.04071937488624153,0.7133136746559541,0.00031456227909462214
1260,0.11885565621401233,0.7672383982221094,0.03836191991110547,0.7141716515678981,0.00020023719092203296
1261,0.13878521929624021,0.8992809883005114,0.044964049415025575,0.711182217105564,0.00026282650931933803
1262,0.12919053694959762,0.8467749041086371,0.042338745205431856,0.7126214194575603,0.0005429550196244646
1263,0.11057755783578185,0.6854382235545629,0.03427191117772815,0.7154133663246327,0.0005716203309235662
1264,0.1259275862638056,0.8243901768334142,0.041219508841670714,0.7131108620604292,0.00014752140047012843
1265,0.12968478284897167,0.8499538502549481,0.042497692512747404,0.7125472825726542,0.0
1266,0.1338182804740094,0.8744525242064861,0.04372262621032431,0.7119272579288985,0.00010932733837166
1267,0.11270266155693698,0.7078847905437728,0.03539423952718864,0.7150946007664595,0.0
1268,0.11796485205568454,0.7591897747918194,0.03795948873959097,0.7143052721916473,0.0
1269,0.13554292047900834,0.8836179039055118,0.04418089519527559,0.7116685619281488,0.0
1270,0.11607587018563537,0.7415026914631856,0.03707513457315928,0.7145886194721547,0.00010402355014746035
1271,0.12738133390912199,0.8346663754848355,0.04173331877424177,0.7128927999136316,0.0
1272,0.12580379240044817,0.8234922887012165,0.041174614435060826,0.7131294311399328,3.5533858590028345e-05
1273,0.13116520775373464,0.8591514949202648,0.04295757474601324,0.7123252188369398,0.0
1274,0.11746615579346847,0.7546017618649956,0.037730088093249785,0.7143800766309797,0.0001634889854938156
1275,0.12511118357429624,0.8184021446338764,0.04092010723169382,0.7132333224638555,5.332498643089169e-05
1276,0.11542532086046116,0.7352191359258713,0.03676095679629356,0.7146862018709308,0.0
1277,0.11028768570044455,0.6823048517559565,0.03411524258779782,0.7154568471449333,0.0
1278,0.13867727371403157,0.8987910768202741,0.04493955384101371,0.7111984089428952,0.0001626434113595665
1279,0.1295044123925043,0.8488000636650105,0.04244000318325053,0.7125743381411244,6.77635443197646e-05
1280,0.13469893316107548,0.8792074917161703,0.043960374585808516,0.7117951600258386,6.089510067118793e-05
1281,0.13866736107862937,0.8987459824285967,0.04493729912142984,0.7111998958382055,0.0002951443584439853
1282,0.14074812343808724,0.9078286388971911,0.04539143194485956,0.7108877814842869,4.9719794856520436e-05
1283,0.12623875849337365,0.8266312567064314,0.04133156283532158,0.7130641862259939,9.973758581392533e-07
1284,0.12478845365017398,0.8159916045729614,0.040799580228648075,0.7132817319524739,0.00037817812015811687
1285,0.11655835377087527,0.7460997230039796,0.037304986150198984,0.7145162469343687,5.171626518410356e-05
1286,0.1371225517746335,0.8914973229733466,0.04457486614866733,0.711431617233805,0.00022247191746423904
1287,0.1175848826672095,0.755699379610324,0.0377849689805162,0.7143622675999185,0.0002766391551297175
1288,0.15003248550259338,0.9400050172653517,0.04700025086326759,0.7094951271746109,0.0005454949566332095
1289,0.12942994974540162,0.8483216216192656,0.042416081080963286,0.7125855075381897,3.395838342183134e-05
1290,0.14365590999617434,0.9192941808530314,0.04596470904265157,0.7104516135005738,0.00013259068069642206
1291,0.14730957211128753,0.931851137133524,0.0465925568566762,0.7099035641833068,0.0004654486728876791
1292,0.13210455050766684,0.8647397068645408,0.04323698534322704,0.7121843174238499,0.0001380869589942406
1293,0.13523845210173588,0.8820432027495223,0.044102160137476115,0.7117142321847396,9.02947988367733e-05
1294,0.12206236825150012,0.7946389828895377,0.03973194914447689,0.713690644762275,4.175937450540747e-05
