VGS_SUPPLY	V(drain)	V(gate)	V(source)	I(VDD_SUPPLY)	I(VGS_SUPPLY)	I(VSB_SUPPLY)	Ib(M_DUT)	Id(M_DUT)	Ig(M_DUT)	Is(M_DUT)
Step Information: Temp=-40  (Step: 1/34)
7.720000000000000e-01	8.000000e-01	7.720000e-01	0.000000e+00	-7.936021e-07	0.000000e+00	7.936021e-07	-6.824130e-14	7.936021e-07	0.000000e+00	-7.936020e-07
7.730000000000000e-01	8.000000e-01	7.730000e-01	0.000000e+00	-8.378176e-07	0.000000e+00	8.378176e-07	-6.824130e-14	8.378176e-07	0.000000e+00	-8.378175e-07
7.740000000000000e-01	8.000000e-01	7.740000e-01	0.000000e+00	-8.832317e-07	0.000000e+00	8.832317e-07	-6.824130e-14	8.832317e-07	0.000000e+00	-8.832317e-07
7.750000000000000e-01	8.000000e-01	7.750000e-01	0.000000e+00	-9.298444e-07	0.000000e+00	9.298444e-07	-6.824130e-14	9.298444e-07	0.000000e+00	-9.298443e-07
7.760000000000000e-01	8.000000e-01	7.760000e-01	0.000000e+00	-9.776556e-07	0.000000e+00	9.776556e-07	-6.824130e-14	9.776556e-07	0.000000e+00	-9.776555e-07
7.770000000000000e-01	8.000000e-01	7.770000e-01	0.000000e+00	-1.026665e-06	0.000000e+00	1.026665e-06	-6.824130e-14	1.026665e-06	0.000000e+00	-1.026665e-06
7.780000000000000e-01	8.000000e-01	7.780000e-01	0.000000e+00	-1.076874e-06	0.000000e+00	1.076874e-06	-6.824130e-14	1.076874e-06	0.000000e+00	-1.076874e-06
7.790000000000000e-01	8.000000e-01	7.790000e-01	0.000000e+00	-1.128281e-06	0.000000e+00	1.128281e-06	-6.824130e-14	1.128281e-06	0.000000e+00	-1.128281e-06
7.800000000000000e-01	8.000000e-01	7.800000e-01	0.000000e+00	-1.180886e-06	0.000000e+00	1.180886e-06	-6.824130e-14	1.180886e-06	0.000000e+00	-1.180886e-06
7.810000000000000e-01	8.000000e-01	7.810000e-01	0.000000e+00	-1.234690e-06	0.000000e+00	1.234690e-06	-6.824130e-14	1.234690e-06	0.000000e+00	-1.234690e-06
7.820000000000000e-01	8.000000e-01	7.820000e-01	0.000000e+00	-1.289693e-06	0.000000e+00	1.289693e-06	-6.824130e-14	1.289693e-06	0.000000e+00	-1.289693e-06
7.830000000000000e-01	8.000000e-01	7.830000e-01	0.000000e+00	-1.345894e-06	0.000000e+00	1.345894e-06	-6.824130e-14	1.345894e-06	0.000000e+00	-1.345894e-06
7.840000000000000e-01	8.000000e-01	7.840000e-01	0.000000e+00	-1.403294e-06	0.000000e+00	1.403294e-06	-6.824130e-14	1.403294e-06	0.000000e+00	-1.403294e-06
7.850000000000000e-01	8.000000e-01	7.850000e-01	0.000000e+00	-1.461893e-06	0.000000e+00	1.461893e-06	-6.824130e-14	1.461893e-06	0.000000e+00	-1.461892e-06
7.860000000000000e-01	8.000000e-01	7.860000e-01	0.000000e+00	-1.521690e-06	0.000000e+00	1.521690e-06	-6.824130e-14	1.521690e-06	0.000000e+00	-1.521689e-06
7.870000000000000e-01	8.000000e-01	7.870000e-01	0.000000e+00	-1.582685e-06	0.000000e+00	1.582685e-06	-6.824130e-14	1.582685e-06	0.000000e+00	-1.582685e-06
7.880000000000000e-01	8.000000e-01	7.880000e-01	0.000000e+00	-1.644879e-06	0.000000e+00	1.644879e-06	-6.824130e-14	1.644879e-06	0.000000e+00	-1.644879e-06
7.890000000000000e-01	8.000000e-01	7.890000e-01	0.000000e+00	-1.708272e-06	0.000000e+00	1.708272e-06	-6.824130e-14	1.708272e-06	0.000000e+00	-1.708272e-06
7.900000000000000e-01	8.000000e-01	7.900000e-01	0.000000e+00	-1.772863e-06	0.000000e+00	1.772863e-06	-6.824130e-14	1.772863e-06	0.000000e+00	-1.772863e-06
7.910000000000000e-01	8.000000e-01	7.910000e-01	0.000000e+00	-1.838653e-06	0.000000e+00	1.838653e-06	-6.824130e-14	1.838653e-06	0.000000e+00	-1.838653e-06
7.920000000000000e-01	8.000000e-01	7.920000e-01	0.000000e+00	-1.905641e-06	0.000000e+00	1.905641e-06	-6.824130e-14	1.905641e-06	0.000000e+00	-1.905641e-06
7.930000000000000e-01	8.000000e-01	7.930000e-01	0.000000e+00	-1.973828e-06	0.000000e+00	1.973828e-06	-6.824130e-14	1.973828e-06	0.000000e+00	-1.973828e-06
7.940000000000000e-01	8.000000e-01	7.940000e-01	0.000000e+00	-2.043214e-06	0.000000e+00	2.043214e-06	-6.824130e-14	2.043214e-06	0.000000e+00	-2.043214e-06
7.950000000000000e-01	8.000000e-01	7.950000e-01	0.000000e+00	-2.113798e-06	0.000000e+00	2.113798e-06	-6.824130e-14	2.113798e-06	0.000000e+00	-2.113798e-06
7.960000000000000e-01	8.000000e-01	7.960000e-01	0.000000e+00	-2.185581e-06	0.000000e+00	2.185581e-06	-6.824130e-14	2.185581e-06	0.000000e+00	-2.185580e-06
7.970000000000000e-01	8.000000e-01	7.970000e-01	0.000000e+00	-2.258562e-06	0.000000e+00	2.258562e-06	-6.824130e-14	2.258562e-06	0.000000e+00	-2.258562e-06
7.980000000000000e-01	8.000000e-01	7.980000e-01	0.000000e+00	-2.332742e-06	0.000000e+00	2.332742e-06	-6.824130e-14	2.332742e-06	0.000000e+00	-2.332742e-06
7.990000000000000e-01	8.000000e-01	7.990000e-01	0.000000e+00	-2.408120e-06	0.000000e+00	2.408120e-06	-6.824130e-14	2.408120e-06	0.000000e+00	-2.408120e-06
8.000000000000000e-01	8.000000e-01	8.000000e-01	0.000000e+00	-2.484697e-06	0.000000e+00	2.484697e-06	-6.824130e-14	2.484697e-06	0.000000e+00	-2.484697e-06
Step Information: Temp=45  (Step: 18/34)
0.000000000000000e+00	8.000000e-01	0.000000e+00	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
1.000000000000000e-03	8.000000e-01	1.000000e-03	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
2.000000000000000e-03	8.000000e-01	2.000000e-03	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
3.000000000000000e-03	8.000000e-01	3.000000e-03	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
4.000000000000000e-03	8.000000e-01	4.000000e-03	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
5.000000000000000e-03	8.000000e-01	5.000000e-03	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
6.000000000000000e-03	8.000000e-01	6.000000e-03	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
7.000000000000000e-03	8.000000e-01	7.000000e-03	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
8.000000000000000e-03	8.000000e-01	8.000000e-03	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
9.000000000000001e-03	8.000000e-01	9.000000e-03	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
1.000000000000000e-02	8.000000e-01	1.000000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
1.100000000000000e-02	8.000000e-01	1.100000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
1.200000000000000e-02	8.000000e-01	1.200000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
1.300000000000000e-02	8.000000e-01	1.300000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
1.400000000000000e-02	8.000000e-01	1.400000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
1.500000000000000e-02	8.000000e-01	1.500000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
1.600000000000000e-02	8.000000e-01	1.600000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
1.700000000000000e-02	8.000000e-01	1.700000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
1.800000000000000e-02	8.000000e-01	1.800000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
1.900000000000000e-02	8.000000e-01	1.900000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
2.000000000000000e-02	8.000000e-01	2.000000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
2.100000000000000e-02	8.000000e-01	2.100000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
2.200000000000000e-02	8.000000e-01	2.200000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
2.300000000000000e-02	8.000000e-01	2.300000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
2.400000000000000e-02	8.000000e-01	2.400000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
2.500000000000000e-02	8.000000e-01	2.500000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
2.600000000000000e-02	8.000000e-01	2.600000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
2.700000000000000e-02	8.000000e-01	2.700000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
2.800000000000000e-02	8.000000e-01	2.800000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
2.900000000000000e-02	8.000000e-01	2.900000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
3.000000000000000e-02	8.000000e-01	3.000000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
3.100000000000000e-02	8.000000e-01	3.100000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
3.200000000000000e-02	8.000000e-01	3.200000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
3.300000000000000e-02	8.000000e-01	3.300000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
3.400000000000000e-02	8.000000e-01	3.400000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
3.500000000000000e-02	8.000000e-01	3.500000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
3.600000000000000e-02	8.000000e-01	3.600000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
3.700000000000000e-02	8.000000e-01	3.700000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
3.800000000000000e-02	8.000000e-01	3.800000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
3.900000000000000e-02	8.000000e-01	3.900000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
4.000000000000000e-02	8.000000e-01	4.000000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
4.100000000000000e-02	8.000000e-01	4.100000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
4.200000000000000e-02	8.000000e-01	4.200000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
4.300000000000000e-02	8.000000e-01	4.300000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
4.400000000000000e-02	8.000000e-01	4.400000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
4.500000000000000e-02	8.000000e-01	4.500000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
4.600000000000000e-02	8.000000e-01	4.600000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
4.700000000000000e-02	8.000000e-01	4.700000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
4.800000000000000e-02	8.000000e-01	4.800000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
4.900000000000000e-02	8.000000e-01	4.900000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
5.000000000000000e-02	8.000000e-01	5.000000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
5.100000000000000e-02	8.000000e-01	5.100000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
5.200000000000000e-02	8.000000e-01	5.200000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
5.300000000000000e-02	8.000000e-01	5.300000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
5.400000000000000e-02	8.000000e-01	5.400000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
5.500000000000000e-02	8.000000e-01	5.500000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
5.600000000000000e-02	8.000000e-01	5.600000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
5.700000000000000e-02	8.000000e-01	5.700000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
5.800000000000000e-02	8.000000e-01	5.800000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
5.900000000000000e-02	8.000000e-01	5.900000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
6.000000000000000e-02	8.000000e-01	6.000000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
6.100000000000000e-02	8.000000e-01	6.100000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
6.200000000000000e-02	8.000000e-01	6.200000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
6.300000000000000e-02	8.000000e-01	6.300000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
6.400000000000000e-02	8.000000e-01	6.400000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
6.500000000000000e-02	8.000000e-01	6.500000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
6.600000000000000e-02	8.000000e-01	6.600000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
6.700000000000000e-02	8.000000e-01	6.700000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
6.800000000000000e-02	8.000000e-01	6.800000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
6.900000000000001e-02	8.000000e-01	6.900000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
7.000000000000001e-02	8.000000e-01	7.000000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
7.100000000000001e-02	8.000000e-01	7.100000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
7.200000000000001e-02	8.000000e-01	7.200000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
7.300000000000000e-02	8.000000e-01	7.300000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
7.400000000000000e-02	8.000000e-01	7.400000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
7.500000000000000e-02	8.000000e-01	7.500000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
7.600000000000000e-02	8.000000e-01	7.600000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
7.700000000000000e-02	8.000000e-01	7.700000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
7.800000000000000e-02	8.000000e-01	7.800000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
7.900000000000000e-02	8.000000e-01	7.900000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
8.000000000000000e-02	8.000000e-01	8.000000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
8.100000000000000e-02	8.000000e-01	8.100000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
8.200000000000000e-02	8.000000e-01	8.200000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
8.300000000000000e-02	8.000000e-01	8.300000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
8.400000000000001e-02	8.000000e-01	8.400000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
8.500000000000001e-02	8.000000e-01	8.500000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
8.600000000000001e-02	8.000000e-01	8.600000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
8.700000000000001e-02	8.000000e-01	8.700000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
8.799999999999999e-02	8.000000e-01	8.800000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
8.900000000000000e-02	8.000000e-01	8.900000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
9.000000000000000e-02	8.000000e-01	9.000000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
9.100000000000000e-02	8.000000e-01	9.100000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
9.200000000000000e-02	8.000000e-01	9.200000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
9.300000000000000e-02	8.000000e-01	9.300000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
9.400000000000000e-02	8.000000e-01	9.400000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
9.500000000000000e-02	8.000000e-01	9.500000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
9.600000000000000e-02	8.000000e-01	9.600000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
9.700000000000000e-02	8.000000e-01	9.700000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
9.800000000000000e-02	8.000000e-01	9.800000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
9.900000000000000e-02	8.000000e-01	9.900000e-02	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
1.000000000000000e-01	8.000000e-01	1.000000e-01	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
1.010000000000000e-01	8.000000e-01	1.010000e-01	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
1.020000000000000e-01	8.000000e-01	1.020000e-01	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
1.030000000000000e-01	8.000000e-01	1.030000e-01	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
1.040000000000000e-01	8.000000e-01	1.040000e-01	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
1.050000000000000e-01	8.000000e-01	1.050000e-01	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
1.060000000000000e-01	8.000000e-01	1.060000e-01	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
1.070000000000000e-01	8.000000e-01	1.070000e-01	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
1.080000000000000e-01	8.000000e-01	1.080000e-01	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
1.090000000000000e-01	8.000000e-01	1.090000e-01	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
1.100000000000000e-01	8.000000e-01	1.100000e-01	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
1.110000000000000e-01	8.000000e-01	1.110000e-01	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
1.120000000000000e-01	8.000000e-01	1.120000e-01	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
1.130000000000000e-01	8.000000e-01	1.130000e-01	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
1.140000000000000e-01	8.000000e-01	1.140000e-01	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
1.150000000000000e-01	8.000000e-01	1.150000e-01	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
1.160000000000000e-01	8.000000e-01	1.160000e-01	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
1.170000000000000e-01	8.000000e-01	1.170000e-01	0.000000e+00	-1.371242e-13	0.000000e+00	1.371242e-13	-1.371234e-13	1.371242e-13	0.000000e+00	-8.000000e-19
