time	V(0.9)	V(1.8)	V(clk1)	V(clk2)	V(v_err)	V(v_held)	V(v_in)	V(v_sampled)	V(v_sampled_noisy)	V(vout_n)	V(vout_p)	I(B_ERR)	I(C_HOLD)	I(C_SAMP)	I(R_HOLD_LEAK)	I(S_HOLD)	I(S_TRACK)	I(VCLK1)	I(VCLK2)	I(VIN)	I(VNOISE_SRC)	Ix(xcomp:outn)	Ix(xcomp:outp)
1.252891345746180e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	7.793912e-02	2.566341e-01	3.345732e-01	2.671332e-01	2.671332e-01	0.000000e+00	1.800000e+00	0.000000e+00	5.249514e-05	-5.242773e-05	2.566341e-11	-5.249517e-05	-6.744015e-08	0.000000e+00	0.000000e+00	-6.744015e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.252931314854094e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	7.783537e-02	2.568398e-01	3.346752e-01	2.669277e-01	2.669277e-01	0.000000e+00	1.800000e+00	0.000000e+00	5.043939e-05	-5.037167e-05	2.568398e-11	-5.043942e-05	-6.774756e-08	0.000000e+00	0.000000e+00	-6.774756e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.252971822859364e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	7.773846e-02	2.570401e-01	3.347786e-01	2.667277e-01	2.667277e-01	0.000000e+00	1.800000e+00	0.000000e+00	4.843810e-05	-4.837008e-05	2.570401e-11	-4.843813e-05	-6.805091e-08	0.000000e+00	0.000000e+00	-6.805091e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.253012884365183e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	7.764836e-02	2.572350e-01	3.348834e-01	2.665331e-01	2.665331e-01	0.000000e+00	1.800000e+00	0.000000e+00	4.649055e-05	-4.642222e-05	2.572350e-11	-4.649057e-05	-6.835032e-08	0.000000e+00	0.000000e+00	-6.835032e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.253054513636868e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	7.756503e-02	2.574246e-01	3.349896e-01	2.663438e-01	2.663438e-01	0.000000e+00	1.800000e+00	0.000000e+00	4.459604e-05	-4.452742e-05	2.574246e-11	-4.459606e-05	-6.864588e-08	0.000000e+00	0.000000e+00	-6.864588e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.253096726353325e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	7.748843e-02	2.576090e-01	3.350974e-01	2.661597e-01	2.661597e-01	0.000000e+00	1.800000e+00	0.000000e+00	4.275385e-05	-4.268494e-05	2.576090e-11	-4.275388e-05	-6.893772e-08	0.000000e+00	0.000000e+00	-6.893772e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.253139538102559e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	7.741854e-02	2.577882e-01	3.352067e-01	2.659808e-01	2.659808e-01	0.000000e+00	1.800000e+00	0.000000e+00	4.096329e-05	-4.089409e-05	2.577882e-11	-4.096332e-05	-6.922595e-08	0.000000e+00	0.000000e+00	-6.922595e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.253182965790856e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	7.735533e-02	2.579623e-01	3.353176e-01	2.658070e-01	2.658070e-01	0.000000e+00	1.800000e+00	0.000000e+00	3.922363e-05	-3.915414e-05	2.579623e-11	-3.922365e-05	-6.951068e-08	0.000000e+00	0.000000e+00	-6.951068e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.253227026452221e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	7.729878e-02	2.581314e-01	3.354302e-01	2.656382e-01	2.656382e-01	0.000000e+00	1.800000e+00	0.000000e+00	3.753416e-05	-3.746440e-05	2.581314e-11	-3.753419e-05	-6.979202e-08	0.000000e+00	0.000000e+00	-6.979202e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.253271738386857e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	7.724886e-02	2.582955e-01	3.355444e-01	2.654744e-01	2.654744e-01	0.000000e+00	1.800000e+00	0.000000e+00	3.589417e-05	-3.582412e-05	2.582955e-11	-3.589419e-05	-7.007009e-08	0.000000e+00	0.000000e+00	-7.007009e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.253317120222329e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	7.720555e-02	2.584548e-01	3.356604e-01	2.653154e-01	2.653154e-01	0.000000e+00	1.800000e+00	0.000000e+00	3.430292e-05	-3.423260e-05	2.584548e-11	-3.430295e-05	-7.034502e-08	0.000000e+00	0.000000e+00	-7.034502e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.253363191838414e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	7.716881e-02	2.586093e-01	3.357781e-01	2.651612e-01	2.651612e-01	0.000000e+00	1.800000e+00	0.000000e+00	3.275970e-05	-3.268911e-05	2.586093e-11	-3.275973e-05	-7.061693e-08	0.000000e+00	0.000000e+00	-7.061693e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.253409973630949e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	7.713865e-02	2.587591e-01	3.358977e-01	2.650118e-01	2.650118e-01	0.000000e+00	1.800000e+00	0.000000e+00	3.126379e-05	-3.119293e-05	2.587591e-11	-3.126381e-05	-7.088595e-08	0.000000e+00	0.000000e+00	-7.088595e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.253457487268768e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	7.711503e-02	2.589042e-01	3.360192e-01	2.648671e-01	2.648671e-01	0.000000e+00	1.800000e+00	0.000000e+00	2.981445e-05	-2.974333e-05	2.589042e-11	-2.981448e-05	-7.115221e-08	0.000000e+00	0.000000e+00	-7.115221e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.253505755121789e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	7.709794e-02	2.590447e-01	3.361426e-01	2.647269e-01	2.647269e-01	0.000000e+00	1.800000e+00	0.000000e+00	2.841096e-05	-2.833957e-05	2.590447e-11	-2.841099e-05	-7.141582e-08	0.000000e+00	0.000000e+00	-7.141582e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.253554800886777e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	7.708739e-02	2.591807e-01	3.362681e-01	2.645912e-01	2.645912e-01	0.000000e+00	1.800000e+00	0.000000e+00	2.705259e-05	-2.698094e-05	2.591807e-11	-2.705262e-05	-7.167694e-08	0.000000e+00	0.000000e+00	-7.167694e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.253604649149547e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	7.708335e-02	2.593123e-01	3.363956e-01	2.644600e-01	2.644600e-01	0.000000e+00	1.800000e+00	0.000000e+00	2.573861e-05	-2.566670e-05	2.593123e-11	-2.573863e-05	-7.193569e-08	0.000000e+00	0.000000e+00	-7.193569e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.253655325909515e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	7.708582e-02	2.594395e-01	3.365253e-01	2.643332e-01	2.643332e-01	0.000000e+00	1.800000e+00	0.000000e+00	2.446827e-05	-2.439610e-05	2.594395e-11	-2.446830e-05	-7.219223e-08	0.000000e+00	0.000000e+00	-7.219223e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.253706858252756e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	7.709479e-02	2.595624e-01	3.366572e-01	2.642106e-01	2.642106e-01	0.000000e+00	1.800000e+00	0.000000e+00	2.324085e-05	-2.316843e-05	2.595624e-11	-2.324088e-05	-7.244668e-08	0.000000e+00	0.000000e+00	-7.244668e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.253759274799780e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	7.711027e-02	2.596811e-01	3.367914e-01	2.640923e-01	2.640923e-01	0.000000e+00	1.800000e+00	0.000000e+00	2.205561e-05	-2.198294e-05	2.596811e-11	-2.205564e-05	-7.269921e-08	0.000000e+00	0.000000e+00	-7.269921e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.253812605471699e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	7.713225e-02	2.597957e-01	3.369280e-01	2.639781e-01	2.639781e-01	0.000000e+00	1.800000e+00	0.000000e+00	2.091181e-05	-2.083889e-05	2.597957e-11	-2.091184e-05	-7.294996e-08	0.000000e+00	0.000000e+00	-7.294996e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.253866881881791e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	7.716077e-02	2.599062e-01	3.370670e-01	2.638680e-01	2.638680e-01	0.000000e+00	1.800000e+00	0.000000e+00	1.980871e-05	-1.973554e-05	2.599062e-11	-1.980874e-05	-7.319909e-08	0.000000e+00	0.000000e+00	-7.319909e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.253922137181769e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	7.719581e-02	2.600127e-01	3.372085e-01	2.637618e-01	2.637618e-01	0.000000e+00	1.800000e+00	0.000000e+00	1.874557e-05	-1.867215e-05	2.600127e-11	-1.874560e-05	-7.344676e-08	0.000000e+00	0.000000e+00	-7.344676e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.253978406414476e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	7.723740e-02	2.601153e-01	3.373528e-01	2.636597e-01	2.636597e-01	0.000000e+00	1.800000e+00	0.000000e+00	1.772165e-05	-1.764798e-05	2.601153e-11	-1.772168e-05	-7.369314e-08	0.000000e+00	0.000000e+00	-7.369314e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.254035726431221e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	7.728556e-02	2.602141e-01	3.374996e-01	2.635613e-01	2.635613e-01	0.000000e+00	1.800000e+00	0.000000e+00	1.673620e-05	-1.666229e-05	2.602141e-11	-1.673623e-05	-7.393839e-08	0.000000e+00	0.000000e+00	-7.393839e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.254094136221088e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	7.734032e-02	2.603091e-01	3.376494e-01	2.634668e-01	2.634668e-01	0.000000e+00	1.800000e+00	0.000000e+00	1.578848e-05	-1.571433e-05	2.603091e-11	-1.578851e-05	-7.418269e-08	0.000000e+00	0.000000e+00	-7.418269e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.254153676893813e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	7.740171e-02	2.604004e-01	3.378021e-01	2.633759e-01	2.633759e-01	0.000000e+00	1.800000e+00	0.000000e+00	1.487775e-05	-1.480335e-05	2.604004e-11	-1.487778e-05	-7.442623e-08	0.000000e+00	0.000000e+00	-7.442623e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.254214392000020e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	7.746977e-02	2.604881e-01	3.379578e-01	2.632887e-01	2.632887e-01	0.000000e+00	1.800000e+00	0.000000e+00	1.400326e-05	-1.392861e-05	2.604881e-11	-1.400328e-05	-7.466919e-08	0.000000e+00	0.000000e+00	-7.466919e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.254276327577310e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	7.754455e-02	2.605722e-01	3.381167e-01	2.632051e-01	2.632051e-01	0.000000e+00	1.800000e+00	0.000000e+00	1.316425e-05	-1.308937e-05	2.605722e-11	-1.316428e-05	-7.491177e-08	0.000000e+00	0.000000e+00	-7.491177e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.254339532475409e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	7.762609e-02	2.606528e-01	3.382789e-01	2.631249e-01	2.631249e-01	0.000000e+00	1.800000e+00	0.000000e+00	1.236000e-05	-1.228487e-05	2.606529e-11	-1.236002e-05	-7.515417e-08	0.000000e+00	0.000000e+00	-7.515417e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.254404058466660e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	7.771447e-02	2.607301e-01	3.384446e-01	2.630481e-01	2.630481e-01	0.000000e+00	1.800000e+00	0.000000e+00	1.158973e-05	-1.151436e-05	2.607301e-11	-1.158976e-05	-7.539659e-08	0.000000e+00	0.000000e+00	-7.539659e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.254469960590485e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	7.780974e-02	2.608041e-01	3.386138e-01	2.629746e-01	2.629746e-01	0.000000e+00	1.800000e+00	0.000000e+00	1.085272e-05	-1.077711e-05	2.608041e-11	-1.085274e-05	-7.563927e-08	0.000000e+00	0.000000e+00	-7.563927e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.254537297332882e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	7.791199e-02	2.608748e-01	3.387868e-01	2.629044e-01	2.629044e-01	0.000000e+00	1.800000e+00	0.000000e+00	1.014820e-05	-1.007235e-05	2.608748e-11	-1.014823e-05	-7.588242e-08	0.000000e+00	0.000000e+00	-7.588242e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.254606131006245e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	7.802130e-02	2.609423e-01	3.389636e-01	2.628374e-01	2.628374e-01	0.000000e+00	1.800000e+00	0.000000e+00	9.475433e-06	-9.399333e-06	2.609423e-11	-9.475460e-06	-7.612629e-08	0.000000e+00	0.000000e+00	-7.612629e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.254676528006794e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	7.813778e-02	2.610068e-01	3.391445e-01	2.627735e-01	2.627735e-01	0.000000e+00	1.800000e+00	0.000000e+00	8.833664e-06	-8.757319e-06	2.610068e-11	-8.833690e-06	-7.637112e-08	0.000000e+00	0.000000e+00	-7.637112e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.254748559248174e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	7.826153e-02	2.610682e-01	3.393297e-01	2.627126e-01	2.627126e-01	0.000000e+00	1.800000e+00	0.000000e+00	8.222142e-06	-8.145551e-06	2.610682e-11	-8.222169e-06	-7.661717e-08	0.000000e+00	0.000000e+00	-7.661717e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.254822300510814e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	7.839268e-02	2.611267e-01	3.395194e-01	2.626547e-01	2.626547e-01	0.000000e+00	1.800000e+00	0.000000e+00	7.640119e-06	-7.563281e-06	2.611267e-11	-7.640146e-06	-7.686472e-08	0.000000e+00	0.000000e+00	-7.686472e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.254897832952262e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	7.853135e-02	2.611823e-01	3.397136e-01	2.625997e-01	2.625997e-01	0.000000e+00	1.800000e+00	0.000000e+00	7.086844e-06	-7.009756e-06	2.611823e-11	-7.086870e-06	-7.711406e-08	0.000000e+00	0.000000e+00	-7.711406e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.254975243569050e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	7.867772e-02	2.612351e-01	3.399128e-01	2.625474e-01	2.625474e-01	0.000000e+00	1.800000e+00	0.000000e+00	6.561567e-06	-6.484227e-06	2.612351e-11	-6.561593e-06	-7.736548e-08	0.000000e+00	0.000000e+00	-7.736548e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.255054625812977e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	7.883195e-02	2.612852e-01	3.401172e-01	2.624979e-01	2.624979e-01	0.000000e+00	1.800000e+00	0.000000e+00	6.063537e-06	-5.985944e-06	2.612852e-11	-6.063563e-06	-7.761931e-08	0.000000e+00	0.000000e+00	-7.761931e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.255136080194676e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	7.899421e-02	2.613327e-01	3.403269e-01	2.624511e-01	2.624511e-01	0.000000e+00	1.800000e+00	0.000000e+00	5.592005e-06	-5.514155e-06	2.613327e-11	-5.592031e-06	-7.787589e-08	0.000000e+00	0.000000e+00	-7.787589e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.255219715045003e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	7.916474e-02	2.613776e-01	3.405423e-01	2.624069e-01	2.624069e-01	0.000000e+00	1.800000e+00	0.000000e+00	5.146221e-06	-5.068111e-06	2.613776e-11	-5.146247e-06	-7.813557e-08	0.000000e+00	0.000000e+00	-7.813557e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.255305647302035e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	7.934375e-02	2.614200e-01	3.407638e-01	2.623651e-01	2.623651e-01	0.000000e+00	1.800000e+00	0.000000e+00	4.725436e-06	-4.647063e-06	2.614200e-11	-4.725462e-06	-7.839873e-08	0.000000e+00	0.000000e+00	-7.839873e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.255394003470046e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	7.953151e-02	2.614600e-01	3.409915e-01	2.623258e-01	2.623258e-01	0.000000e+00	1.800000e+00	0.000000e+00	4.328901e-06	-4.250261e-06	2.614600e-11	-4.328927e-06	-7.866580e-08	0.000000e+00	0.000000e+00	-7.866580e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.255484920649664e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	7.972829e-02	2.614977e-01	3.412260e-01	2.622889e-01	2.622889e-01	0.000000e+00	1.800000e+00	0.000000e+00	3.955868e-06	-3.876957e-06	2.614977e-11	-3.955894e-06	-7.893719e-08	0.000000e+00	0.000000e+00	-7.893719e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.255578547767974e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	7.993442e-02	2.615331e-01	3.414675e-01	2.622542e-01	2.622542e-01	0.000000e+00	1.800000e+00	0.000000e+00	3.605590e-06	-3.526402e-06	2.615331e-11	-3.605616e-06	-7.921337e-08	0.000000e+00	0.000000e+00	-7.921337e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.255675046937321e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	8.015024e-02	2.615663e-01	3.417165e-01	2.622218e-01	2.622218e-01	0.000000e+00	1.800000e+00	0.000000e+00	3.277320e-06	-3.197851e-06	2.615663e-11	-3.277346e-06	-7.949485e-08	0.000000e+00	0.000000e+00	-7.949485e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.255774595061582e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	8.037615e-02	2.615974e-01	3.419735e-01	2.621914e-01	2.621914e-01	0.000000e+00	1.800000e+00	0.000000e+00	2.970312e-06	-2.890556e-06	2.615974e-11	-2.970338e-06	-7.978216e-08	0.000000e+00	0.000000e+00	-7.978216e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.255877385647973e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	8.061258e-02	2.616265e-01	3.422390e-01	2.621632e-01	2.621632e-01	0.000000e+00	1.800000e+00	0.000000e+00	2.683823e-06	-2.603773e-06	2.616264e-11	-2.683849e-06	-8.007589e-08	0.000000e+00	0.000000e+00	-8.007589e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.255983630942572e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	8.086002e-02	2.616535e-01	3.425136e-01	2.621370e-01	2.621370e-01	0.000000e+00	1.800000e+00	0.000000e+00	2.417108e-06	-2.336758e-06	2.616535e-11	-2.417135e-06	-8.037667e-08	0.000000e+00	0.000000e+00	-8.037667e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.256093564380000e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	8.111900e-02	2.616788e-01	3.427978e-01	2.621126e-01	2.621126e-01	0.000000e+00	1.800000e+00	0.000000e+00	2.169427e-06	-2.088768e-06	2.616788e-11	-2.169453e-06	-8.068519e-08	0.000000e+00	0.000000e+00	-8.068519e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.256207443476212e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	8.139013e-02	2.617022e-01	3.430923e-01	2.620901e-01	2.620901e-01	0.000000e+00	1.800000e+00	0.000000e+00	1.940037e-06	-1.859061e-06	2.617022e-11	-1.940064e-06	-8.100220e-08	0.000000e+00	0.000000e+00	-8.100220e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.256325553195784e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	8.167408e-02	2.617238e-01	3.433979e-01	2.620695e-01	2.620695e-01	0.000000e+00	1.800000e+00	0.000000e+00	1.728202e-06	-1.646899e-06	2.617238e-11	-1.728228e-06	-8.132852e-08	0.000000e+00	0.000000e+00	-8.132852e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.256448209951015e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	8.197162e-02	2.617438e-01	3.437154e-01	2.620504e-01	2.620504e-01	0.000000e+00	1.800000e+00	0.000000e+00	1.533183e-06	-1.451544e-06	2.617438e-11	-1.533209e-06	-8.166506e-08	0.000000e+00	0.000000e+00	-8.166506e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.256575766320939e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	8.228361e-02	2.617622e-01	3.440458e-01	2.620331e-01	2.620331e-01	0.000000e+00	1.800000e+00	0.000000e+00	1.354246e-06	-1.272259e-06	2.617622e-11	-1.354272e-06	-8.201284e-08	0.000000e+00	0.000000e+00	-8.201284e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.256708616704262e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	8.261100e-02	2.617791e-01	3.443901e-01	2.620173e-01	2.620173e-01	0.000000e+00	1.800000e+00	0.000000e+00	1.190658e-06	-1.108311e-06	2.617791e-11	-1.190684e-06	-8.237295e-08	0.000000e+00	0.000000e+00	-8.237295e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.256847204083223e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	8.295490e-02	2.617946e-01	3.447495e-01	2.620029e-01	2.620029e-01	0.000000e+00	1.800000e+00	0.000000e+00	1.041689e-06	-9.589689e-07	2.617946e-11	-1.041716e-06	-8.274664e-08	0.000000e+00	0.000000e+00	-8.274664e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.256992028216340e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	8.331656e-02	2.618087e-01	3.451253e-01	2.619900e-01	2.619900e-01	0.000000e+00	1.800000e+00	0.000000e+00	9.066128e-07	-8.235037e-07	2.618087e-11	-9.066390e-07	-8.313531e-08	0.000000e+00	0.000000e+00	-8.313531e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.257143655589056e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	8.369739e-02	2.618215e-01	3.455189e-01	2.619785e-01	2.619785e-01	0.000000e+00	1.800000e+00	0.000000e+00	7.847040e-07	-7.011897e-07	2.618215e-11	-7.847302e-07	-8.354052e-08	0.000000e+00	0.000000e+00	-8.354052e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.257302731630018e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	8.409903e-02	2.618331e-01	3.459322e-01	2.619682e-01	2.619682e-01	0.000000e+00	1.800000e+00	0.000000e+00	6.752422e-07	-5.913043e-07	2.618331e-11	-6.752684e-07	-8.396406e-08	0.000000e+00	0.000000e+00	-8.396406e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.257469995798150e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	8.452337e-02	2.618436e-01	3.463670e-01	2.619591e-01	2.619591e-01	0.000000e+00	1.800000e+00	0.000000e+00	5.775103e-07	-4.931286e-07	2.618436e-11	-5.775365e-07	-8.440795e-08	0.000000e+00	0.000000e+00	-8.440795e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.257646300409937e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	8.497261e-02	2.618530e-01	3.468256e-01	2.619512e-01	2.619512e-01	0.000000e+00	1.800000e+00	0.000000e+00	4.907957e-07	-4.059474e-07	2.618530e-11	-4.908219e-07	-8.487453e-08	0.000000e+00	0.000000e+00	-8.487453e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.257832634333932e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	8.544927e-02	2.618615e-01	3.473108e-01	2.619444e-01	2.619444e-01	0.000000e+00	1.800000e+00	0.000000e+00	4.143903e-07	-3.290500e-07	2.618615e-11	-4.144165e-07	-8.536647e-08	0.000000e+00	0.000000e+00	-8.536647e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.258030153149193e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	8.595637e-02	2.618690e-01	3.478254e-01	2.619385e-01	2.619385e-01	0.000000e+00	1.800000e+00	0.000000e+00	3.475913e-07	-2.617305e-07	2.618690e-11	-3.476175e-07	-8.588693e-08	0.000000e+00	0.000000e+00	-8.588693e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.258240217944824e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	8.649745e-02	2.618757e-01	3.483731e-01	2.619336e-01	2.619336e-01	0.000000e+00	1.800000e+00	0.000000e+00	2.897020e-07	-2.032886e-07	2.618757e-11	-2.897282e-07	-8.643958e-08	0.000000e+00	0.000000e+00	-8.643958e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.258464445891421e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	8.707672e-02	2.618816e-01	3.489583e-01	2.619296e-01	2.619296e-01	0.000000e+00	1.800000e+00	0.000000e+00	2.400325e-07	-1.530299e-07	2.618816e-11	-2.400587e-07	-8.702880e-08	0.000000e+00	0.000000e+00	-8.702880e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.258704777042546e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	8.769931e-02	2.618869e-01	3.495862e-01	2.619265e-01	2.619265e-01	0.000000e+00	1.800000e+00	0.000000e+00	1.979007e-07	-1.102671e-07	2.618869e-11	-1.979269e-07	-8.765981e-08	0.000000e+00	0.000000e+00	-8.765981e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.258963563953265e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	8.837139e-02	2.618915e-01	3.502629e-01	2.619241e-01	2.619241e-01	0.000000e+00	1.800000e+00	0.000000e+00	1.626331e-07	-7.432036e-08	2.618916e-11	-1.626593e-07	-8.833894e-08	0.000000e+00	0.000000e+00	-8.833894e-08	0.000000e+00	0.000000e+00	0.000000e+00
1.259243693939894e-07	0.000000e+00	0.000000e+00	0.000000e+00	1.800000e+00	8.910060e-02	2.618957e-01	3.509963e-01	2.619224e-01	2.619224e-01	0.000000e+00	1.800000e+00	0.000000e+00	1.335669e-07	-4.451909e-08	2.618957e-11	-1.335931e-07	-8.907397e-08	0.000000e+00	0.000000e+00	-8.907397e-08	0.000000e+00	0.000000e+00	0.000000e+00
